行政区,项目名称,项目位置,面积(公顷),土地用途,供地方式,土地使用年限,行业分类,成交价格(万元),土地使用权人,约定容积率,合同签订日期,约定开工时间,约定竣工时间,,
兰溪市,兰溪经济开发区兰江片工业区姚溪西侧B#-1,经济开发区兰江片工业区姚溪西侧,1.2998,工业用地,挂牌出让,50,其它,487.425,浙江卡卡罗特保健器材有限公司/?,1.20/1.80,2018年8月31日,2019年3月2日,2020年3月2日,,
金华市本级,华东金华农产品物流中心有限公司位农批市场地块,二环北路南侧、华东（金华）农产品物流中心西北侧,1.194577,批发零售用地,挂牌出让,40,批发业,1660.462,华东金华农产品物流中心有限公司/?,1.10/1.50,2018年8月30日,2019年9月15日,2021年9月15日,,
浦江县,浦江县郑宅镇芦溪1#-05地块,浦郑公路（郑宅镇芦溪村）以北,0.007153,中低价位、中小套型普通商品住房用地,挂牌出让,70,房地产业,35.8365,严信祖/?,1.00/2.42,2018年8月30日,2019年4月30日,2021年4月30日,,
永康市,永康市花川B-2地块二十三号底商住宅1地块,永康市花川B-2地块二十三号,0.01368,中低价位、中小套型普通商品住房用地,拍卖出让,70,房地产业,251.8488,陈全赢/?,5.75/5.75,2018年8月30日,2020年3月17日,2022年3月17日,,
东阳市,东阳市横店禹山运动休闲有限公司1,横店镇迎宾大道以北、八面山以南,11.2655,中低价位、中小套型普通商品住房用地,拍卖出让,其他商服用地40年;普通商品住房用地70,房地产业,15500,东阳市横店禹山运动休闲有限公司/?,1.13/1.30,2018年8月30日,2019年2月28日,2020年2月29日,,
武义县,熟溪街道东南工业功能区端村前山永欣公司南侧待出让工业用地A地块,端村前山永欣公司南侧,1,工业用地,挂牌出让,50,金属制品业,650,浙江鹿枫户外用品有限公司/?,1.00/,2018年8月30日,2019年11月22日,2021年11月22日,,
义乌市,稠城第一小学2号地块,稠城街道,1.525408,科教用地,划拨,,教育业,,/义乌市稠城第一小学教育集团,0.83/0.83,2018年8月29日,2019年8月29日,2021年8月29日,,
武义县,湖滨路以北、建设路以西1#地块,北岭新区湖滨路以北、建设路以西,7.0318,中低价位、中小套型普通商品住房用地,挂牌出让,普通商品住房用地70年;批发零售用地40,房地产业,56600,金华市中地商务服务有限公司/?,1.00/2.00,2018年8月29日,2019年11月14日,2021年11月14日,,
磐安县,磐安县城市污水处理厂3万t/d尾水深度处理工程,安文街道台口村,0.4371,公共设施用地,划拨,,公共设施管理业,,/磐安县城乡建设集团有限公司,/,2018年8月27日,2018年10月29日,2019年10月28日,,
金东区,金东区曹宅镇岩后村大坪基坡地村镇地块,金东区曹宅镇岩后村大坪基,1.9914,其他商服用地,挂牌出让,40,住宿业,1704.6384,浙江金华长风旅游投资发展有限公司/?,1.00/1.30,2018年8月27日,2019年2月27日,2020年11月27日,,
义乌市,义乌市森山置业有限公司(深塘二号地块),义乌市义亭镇,4.575622,中低价位、中小套型普通商品住房用地,挂牌出让,70,房地产业,22010,义乌市森山置业有限公司/?,1.00/1.05,2018年8月26日,2019年9月22日,2021年9月21日,,
义乌市,义乌市市场开发服务中心有限责任公司(大陈镇楂林菜市场地块),义乌市大陈镇,0.378313,公共设施用地,挂牌出让,50,其他服务业,350,义乌市市场开发服务中心有限责任公司/?,1.00/1.20,2018年8月26日,2019年9月22日,2021年9月21日,,
义乌市,义乌市联顺置业有限公司(佛堂镇江滨一期2#地块),义乌市佛堂镇,5.373324,中低价位、中小套型普通商品住房用地,挂牌出让,70,房地产业,56360,义乌市联顺置业有限公司/?,1.00/1.30,2018年8月26日,2019年9月22日,2021年9月21日,,
东阳市,东阳市横店镇人民政府横店镇农房集聚区建设项目,横店镇影视大道以东，龙山凤小区以北,7.7244,经济适用住房用地,划拨,,国家机构,0,/东阳市横店镇人民政府,3.10/3.10,2018年8月23日,2019年1月23日,2021年1月23日,,
东阳市,东阳市巍山镇人民政府农房集聚区,巍山镇巍屏社区,3.2716,经济适用住房用地,划拨,,国家机构,,/东阳市巍山镇人民政府,3.00/3.00,2018年8月23日,2019年1月23日,2021年1月23日,,
东阳市,东阳市住房和城乡建设局上卢农房集聚区建设项目,东阳市江北街道上卢，北四路以北、生态绿化廊道以南、规划30米道路一下、规划16米道路以东,6.6181,经济适用住房用地,划拨,,基层群众自治组织,0,/东阳市住房和城乡建设局,3.00/3.00,2018年8月23日,2019年1月23日,2021年1月23日,,
东阳市,东阳市西庄小学（2016-020号地块）新建项目,东阳市兴平路以北、中山路以西、富民路以南、西庄路以东,1.3868,科教用地,划拨,,教育业,0,/东阳市西庄小学,1.20/1.20,2018年8月23日,2019年1月23日,2021年1月23日,,
东阳市,东阳市横店镇第四初级中学新建工程,横店镇繁荣路西侧、园四路北侧、第三小学南侧,6.0716,科教用地,划拨,,教育业,,/东阳市横店镇第四初级中学,1.10/1.10,2018年8月23日,2019年1月23日,2021年1月23日,,
东阳市,杭州乐坤置业有限公司,白云街道37省道以北、南环路以西地块,5.4097,中低价位、中小套型普通商品住房用地,拍卖出让,科教用地50年;普通商品住房用地70,房地产业,34100,杭州乐坤置业有限公司/?,1.32/2.02,2018年8月22日,2019年2月22日,2020年8月22日,,
浦江县,黄宅镇物联网产业项目地块,东至东黄线公路、南邻浦义线第二通道、西至黄宅镇烟塘自然村、北至黄宅镇刘铁村,11.940017,其他商服用地,拍卖出让,普通商品住房用地70年;其他商服用地40,商务服务业,45491.4648,浦江县新世纪房地产开发有限公司/?,1.30/2.30,2018年8月21日,2020年2月17日,2020年12月30日,,
东阳市,东阳市吴宁街道蒋桥头经济合作社旧区改造1,吴宁街道兴平社区蒋桥头小区,0.1903,经济适用住房用地,划拨,,基层群众自治组织,,/东阳市吴宁街道蒋桥头经济合作社,1.11/1.11,2018年8月20日,2019年1月20日,2021年1月20日,,
兰溪市,女埠街道楼塘村2017-4,女埠街道楼塘村,1.3339,工业用地,挂牌出让,50,化学原料及化学制品制造业,460.1955,浙江锦皓化工科技有限公司/?,0.60/,2018年8月20日,2019年2月20日,2020年2月20日,,
兰溪市,柏社乡岭口村2017-5工业用地,柏社乡岭口、新里胡村,1.467,工业用地,挂牌出让,50,其它,516.384,浙江兰溪市金昌矿业有限公司/?,0.70/0.00,2018年8月17日,2019年2月17日,2020年2月17日,,
武义县,环城西路延伸至新武义一中道路工程（1）,武义县壶山片和北岭新区,2.4924,公路用地,划拨,,城市公共交通业,78.9875,/浙江武义城市建设有限公司,0.00/0.00,2018年8月17日,2019年11月17日,2021年11月17日,,
东阳市,东阳市中医院迁建工程,江滨南街以南、环城北路以北、环城东路以东教授路以西,4.5882,医卫慈善用地,划拨,,卫生,0,/东阳市中医院,1.50/1.50,2018年8月17日,2019年1月17日,2021年1月17日,,
武义县,茭道110千伏输变电工程,茭道镇蒋马洞村,0.3763,公共设施用地,划拨,,水力发电,12.06,/国网浙江省电力公司金华供电公司,0.23/0.23,2018年8月17日,2019年11月17日,2021年11月17日,,
义乌市,浙江蜜蜂集团有限公司(佛堂镇佛赤路东北侧地块),佛堂镇佛赤路东北侧地块,2.057311,工业用地,协议出让,39,农副食品加工业,84.5143,浙江蜜蜂集团有限公司/?,1.80/2.80,2018年8月17日,,,,
兰溪市,灵洞乡洞源村2017-20,灵洞乡洞源村,0.8048,工业用地,挂牌出让,50,水泥、石灰和石膏的制造,277.656,兰溪市新源建材有限公司/?,1.20/,2018年8月17日,2019年2月17日,2020年2月17日,,
武义县,武义县汽车客运西站（2）,武义县永武二线东侧、上松线北侧,4.2976,街巷用地,划拨,,城市公共交通业,0,/浙江武义汽车运输有限公司,0.60/0.60,2018年8月17日,2019年11月17日,2021年11月17日,,
武义县,环城西路延伸至武义一中道路工程（2）,武义县壶山片和北岭新区,2.6058,公路用地,划拨,,城市公共交通业,146.9635,/浙江武义城市建设有限公司,0.00/0.00,2018年8月17日,2019年11月17日,2021年11月17日,,
金东区,金义中心小学新建工程,集贤路北侧、广渠街西侧,5.466704,科教用地,划拨,,教育业,2460.0168,/金华田园智城开发建设有限公司,0.60/0.80,2018年8月16日,2019年3月16日,2021年3月15日,,
兰溪市,上华街道下余村2017-6科教用地,上华街道下余村,0.0035,科教用地,划拨,,教育业,,/浙江师范大学行知学院,0.40/0.70,2018年8月16日,2018年10月16日,2019年10月16日,,
兰溪市,上华街道下余村2017-5科教用地,上华街道下余村,0.0216,科教用地,划拨,,教育业,,/浙江师范大学行知学院,0.40/0.70,2018年8月16日,2018年10月16日,2019年10月16日,,
义乌市,义乌市双童日用品有限公司(北苑街道北苑路与经发大道交叉口东南侧地块),义乌市北苑街道,1.135211,工业用地,挂牌出让,20,塑料制品业,482,义乌市双童日用品有限公司/?,1.60/4.00,2018年8月15日,2019年5月31日,2021年5月30日,,
金华市本级,浙江茂新房地产开发有限公司位于金盆街东侧、玉泉东路南侧、仙瀑路北侧住宅用地,金盆街东侧、玉泉东路南侧、仙瀑路北侧,4.445153,中低价位、中小套型普通商品住房用地,挂牌出让,70,房地产业,36628.0607,浙江茂新房地产开发有限公司/?,1.00/1.40,2018年8月15日,2019年12月12日,2021年12月12日,,
永康市,永康市城南区块D-09-01B,永康市城南区块D-09-01B地块,0.1398,商务金融用地,挂牌出让,40,银行业,1010,浙江永康农村商业银行股份有限公司/?,2.00/3.00,2018年8月15日,2021年3月13日,2023年3月13日,,
义乌市,义乌西铁路货场扩建工程,城西街道,108.4114,铁路用地,划拨,,铁路运输业,0,/义乌铁路与综合枢纽建设管理委员会,0.00/0.00,2018年8月15日,2019年8月15日,2021年8月15日,,
义乌市,好派路（规划四路——37省道复线）市政工程,苏溪镇,1.2505,公路用地,划拨,,道路运输业,0,/义乌信息光电高新技术产业园区管理委员会,0.00/0.00,2018年8月14日,2019年8月14日,2021年8月14日,,
磐安县,磐安尖山污水处理厂一期提标及二期扩建工程,尖山镇楼下宅村,0.6212,公共设施用地,划拨,,公共设施管理业,,/浙江磐安工业园区开发投资有限公司,/,2018年8月14日,2018年10月29日,2019年8月13日,,
金东区,东阳市中昂置业有限公司,金东区曹宅镇03省道南侧、镇中南街西侧,4.735164,中低价位、中小套型普通商品住房用地,挂牌出让,70,房地产业,22165.3027,东阳市中昂置业有限公司/?,1.80/2.30,2018年8月13日,2019年11月13日,2021年11月12日,,
武义县,泉溪镇黄长岗村整村搬迁安置用地,泉溪镇高塘下（黄坛新村西北侧）,1.2,经济适用住房用地,划拨,,住宿业,21,/泉溪镇黄长岗村村民委员会,1.52/1.52,2018年8月13日,2019年2月21日,2021年2月21日,,
义乌市,义乌高新区EQ-05-10-E地块（英特来光电）,义乌高新区,2.0038,工业用地,挂牌出让,46,通讯设备、计算机及其他电子设备制造业,504.96,浙江英特来光电科技有限公司/?,2.00/2.50,2018年8月11日,2019年9月1日,2021年8月31日,,
义乌市,义乌高新区EQ-06-22-A地块(东方日升),义乌高新区,6.412655,工业用地,挂牌出让,50,其它,1615.99,东方日升(义乌)新能源有限公司/?,1.10/1.60,2018年8月11日,2019年9月1日,2021年8月31日,,
义乌市,义乌高新区EQ-04-08-B地块（岩谷科技）,义乌高新区,6.6068,工业用地,挂牌出让,50,塑料制品业,1664.92,浙江岩谷科技有限公司/?,1.30/1.80,2018年8月11日,2019年9月1日,2021年8月31日,,
义乌市,义乌高新区EQ-04-08-A地块（铂瑞能源）,义乌高新区,6.6098,工业用地,挂牌出让,50,其它,1665.67,铂瑞能源（义乌）有限公司/?,0.50/1.00,2018年8月11日,2019年9月1日,2021年8月31日,,
兰溪市,兰花小学东侧1#地块,兰江街道水董村兰花小学东侧,5.7736,中低价位、中小套型普通商品住房用地,拍卖出让,70,房地产业,50923.152,金华天澜置业有限公司/?,1.00/1.60,2018年8月10日,2019年2月10日,2021年2月10日,,
永康市,永康市花川B-2地块十五号底商住宅6地块,永康市花川B-2地块,0.00912,中低价位、中小套型普通商品住房用地,拍卖出让,70,房地产业,166.896,王学攀/?,1.00/5.77,2018年8月10日,2020年2月20日,2022年2月20日,,
永康市,永康市花川B-2地块十五号底商住宅5地块,永康市花川B-2地块,0.00912,中低价位、中小套型普通商品住房用地,拍卖出让,70,房地产业,174.192,胡育才/?,1.00/5.77,2018年8月10日,2020年2月20日,2022年2月20日,,
永康市,永康市花川B-2地块十五号底商住宅4地块,永康市花川B-2地块,0.00912,中低价位、中小套型普通商品住房用地,拍卖出让,70,房地产业,145.2816,楼双龙/?,1.00/5.77,2018年8月10日,2020年2月20日,2022年2月20日,,
永康市,永康市花川B-2地块十五号底商住宅3地块,永康市花川B-2地块,0.00912,中低价位、中小套型普通商品住房用地,拍卖出让,70,房地产业,172.2768,胡育新/?,1.00/5.77,2018年8月10日,2020年2月20日,2022年2月20日,,
永康市,永康市花川B-2地块十五号底商住宅2地块,永康市花川B-2地块,0.00912,中低价位、中小套型普通商品住房用地,拍卖出让,70,房地产业,182.6736,朱则/?,1.00/5.77,2018年8月10日,2020年2月20日,2022年2月20日,,
永康市,永康市花川B-2地块十五号底商住宅1地块,永康市花川B-2地块,0.00912,中低价位、中小套型普通商品住房用地,拍卖出让,70,房地产业,200.7312,应灵艳/?,1.00/5.77,2018年8月10日,2020年2月20日,2022年2月20日,,
永康市,永康市花川B-2地块十一号底商住宅6地块,永康市花川B-2地块,0.013472,中低价位、中小套型普通商品住房用地,拍卖出让,70,房地产业,302.177,王向军/?,1.00/6.67,2018年8月10日,2020年2月20日,2022年2月20日,,
永康市,永康市花川B-2地块十一号底商住宅5地块,永康市花川B-2地块,0.013472,中低价位、中小套型普通商品住房用地,拍卖出让,70,房地产业,300.4256,王向军/?,1.00/6.67,2018年8月10日,2020年2月20日,2022年2月20日,,
永康市,永康市花川B-2地块十一号底商住宅4地块,永康市花川B-2地块,0.013472,中低价位、中小套型普通商品住房用地,拍卖出让,70,房地产业,290.9952,应根龙/?,1.00/6.67,2018年8月10日,2020年2月20日,2022年2月20日,,
永康市,永康市花川B-2地块十一号底商住宅3地块,永康市花川B-2地块,0.013472,中低价位、中小套型普通商品住房用地,拍卖出让,70,房地产业,294.7674,胡红燕/?,1.00/6.67,2018年8月10日,2020年2月20日,2022年2月20日,,
永康市,永康市花川B-2地块十一号底商住宅2地块,永康市花川B-2地块,0.013472,中低价位、中小套型普通商品住房用地,拍卖出让,70,房地产业,301.0992,胡广斌/?,1.00/6.67,2018年8月10日,2020年2月20日,2022年2月20日,,
