编号,用途,省市,区县,宗地名称,宗地位置,出让年限,交易方式,成交价格(万元),溢价率,成交年份,成交年月,成交时间,出让面积,容积率,建筑面积（平方米）,受让单位,母公司,所属集团公司,建设单位,设计单位,施工单位,监理单位,开工时间,建设用地规划许可证,建设工程规划许可证,竣工时间,全装修要求,装配式建筑比例（%）,单体预制率,约定开工时间,约定竣工时间
1055,城镇住宅用地,盐城市,射阳县,千鹤湖公园北侧2号地块,千鹤湖公园北侧2号地块,70,挂牌,26150,,2019,2019年4月,2019/4/25,57991,2.5,144977.5,南京华拓房地产开发有限公司,,,,,,,,,,,,,,2020/7/25,2023/7/25
1065,城镇住宅用地,盐城市,响水县,响水县华辰新农村建设发展有限公司,紫荆路南侧、清源路西侧,70,挂牌,25535,,2019,2019年4月,2019/4/19,59731,1.8,107515.8,响水县华辰新农村建设发展有限公司,,,,,,,,,,,,,,2019/10/1,2022/9/30
1071,城镇住宅用地,盐城市,盐都区,南京融辉置业有限公司,盐都区盐龙街道办华锐路东、纬五路南,70,挂牌,18739.18,,2019,2019年4月,2019/4/15,31180,2.2,68596,南京融辉置业有限公司,,,,,,,,,,,,,,2020/8/15,2023/8/15
1073,城镇住宅用地,盐城市,盐都区,盐城市城开置业有限公司,盐都区张庄街道办建业路东西、规划文化东路南,70,挂牌,5028.2025,,2019,2019年4月,2019/4/15,29149,1.7,49553.3,盐城市城开置业有限公司,,,,,,,,,,,,,,2020/7/15,2023/7/15
1101,城镇住宅用地,盐城市,盐都区,盐城市金时代房地产开发有限公司,串场河东、华通大厦北,61.82,协议,15.89,,2019,2019年4月,2019/4/1,8.83,1.8,15.894,盐城市金时代房地产开发有限公司,,,,,,,,,,,,,,2019/11/29,2020/11/30
1105,城镇住宅用地,盐城市,滨海县,曹子洋,滨海县八滩镇S226西侧、坎滩淤线南侧,70,挂牌,1515.1968,,2019,2019年3月,2019/3/30,15336,1.8,27604.8,曹子洋,,,,,,,,,,,,,,2019/5/30,2021/5/30
1122,城镇住宅用地,盐城市,东台市,南通中南新世界中心开发有限公司,马佐里东侧，纬一路南侧,40年，70年,挂牌,19273.68,,2019,2019年3月,2019/3/22,71384,1.8,128491.2,南通中南新世界中心开发有限公司,,,,,,,,,,,,,,2020/6/22,2023/6/22
1133,城镇住宅用地,盐城市,滨海县,江苏富轩实业有限公司,滨海县世纪大道北侧、阜东路西侧,40,挂牌,269.0046,,2019,2019年3月,2019/3/20,1062,3,3186,江苏富轩实业有限公司,,,,,,,,,,,,,,2019/5/20,2021/5/20
1140,城镇住宅用地,盐城市,亭湖区,江苏桃李春风文创小镇文旅产业发展有限公司,盐城市亭湖区新洋街道办事处三英村民委员会三、六、七、八组,70,挂牌,20768.2541,,2019,2019年3月,2019/3/18,135829,1.2,162994.8,江苏桃李春风文创小镇文旅产业发展有限公司,,,,,,,,,,,,,,2020/3/18,2023/3/18
1153,城镇住宅用地,盐城市,阜宁县,向阳路南、双叶路西地块,现代服务园区新丰居委会,40年，70年,挂牌,989,,2019,2019年3月,2019/3/13,6479.74,2.4,15551.376,孙冬青,,,,,,,,,,,,,,2019/5/28,2021/5/28
1170,城镇住宅用地,盐城市,响水县,响水县正和城镇建设开发有限公司,美鲈路东侧、淮河路南侧,70,挂牌,6767,,2019,2019年3月,2019/3/6,17204,1.8,30967.2,响水县正和城镇建设开发有限公司,,,,,,,,,,,,,,2019/9/1,2022/8/31
1184,城镇住宅用地,盐城市,滨海县,滨海县中淮农民综合服务专业合作联合社,滨海县滨淮镇树圩大道西侧，小岭路南侧,40,挂牌,226.2089,,2019,2019年2月,2019/2/28,3331.5,1.5,4997.25,滨海县中淮农民综合服务专业合作联合社,,,,,,,,,,,,,,2019/4/28,2021/4/28
1185,城镇住宅用地,盐城市,滨海县,盐城兴祥置业有限公司,滨海县滨淮农场陈李线东侧、祥和小区北侧,70,挂牌,692.2578,,2019,2019年2月,2019/2/28,8875.1,1.8,15975.18,盐城兴祥置业有限公司,,,,,,,,,,,,,,2019/4/28,2021/4/28
1186,城镇住宅用地,盐城市,滨海县,盐城兴祥置业有限公司,滨海县滨淮农场陈李线东侧,70,挂牌,390.4516,,2019,2019年2月,2019/2/28,5070.8,1.8,9127.44,盐城兴祥置业有限公司,,,,,,,,,,,,,,2019/4/28,2021/4/28
1191,城镇住宅用地,盐城市,盐都区,侍龙顺,盐都区郭猛镇刘垛居委会一组,70,协议,9.1248,,2019,2019年2月,2019/2/27,48,3,144,侍龙顺,,,,,,,,,,,,,,2019/3/26,2019/3/28
1192,城镇住宅用地,盐城市,盐都区,王德江,盐都区郭猛镇刘垛居委会一组,70,协议,9.1248,,2019,2019年2月,2019/2/27,48,3,144,王德江,,,,,,,,,,,,,,2019/3/26,2019/3/28
1193,城镇住宅用地,盐城市,盐都区,丁兰凤,盐都区郭猛镇刘垛居委会一组,70,协议,9.1248,,2019,2019年2月,2019/2/27,48,3,144,丁兰凤,,,,,,,,,,,,,,2019/3/26,2019/3/28
1195,城镇住宅用地,盐城市,盐都区,陆金权,盐都区郭猛镇刘垛居委会一组,70,协议,18.2496,,2019,2019年2月,2019/2/27,96,3,288,陆金权,,,,,,,,,,,,,,2019/3/26,2019/3/28
1196,城镇住宅用地,盐城市,盐都区,江苏通银实业集团有限公司,盐渎街道盐枕路北、厚德路东,70,挂牌,71094.071,,2019,2019年2月,2019/2/26,69049,2.2,151907.8,江苏通银实业集团有限公司,,,,,,,,,,,,,,2020/5/26,2023/5/25
1201,城镇住宅用地,盐城市,滨海县,王华,滨海县陈涛镇友渔村境内、新建陈新线西南侧,70,挂牌,5305.3228,,2019,2019年2月,2019/2/22,67241.1,2,134482.2,王华,,,,,,,,,,,,,,2019/8/22,2021/8/22
1202,城镇住宅用地,盐城市,滨海县,滨海司城建设有限公司,滨海县八滩镇S226西侧、八滩东路北侧,70,挂牌,509.9597,,2019,2019年2月,2019/2/22,6640.1,1.8,11952.18,滨海司城建设有限公司,,,,,,,,,,,,,,2019/8/22,2021/8/22
1207,城镇住宅用地,盐城市,亭湖区,盐城市兴隆房地产开发有限公司,盐城市亭湖区毓龙街道办事处环城村四组,70,挂牌,1981.044,,2019,2019年2月,2019/2/20,3237,2.9,9387.3,盐城市兴隆房地产开发有限公司,,,,,,,,,,,,,,2020/2/20,2022/2/20
1218,城镇住宅用地,盐城市,射阳县,特庸镇水务公司西侧地块,特庸镇水务公司西侧地块,70,挂牌,1770,,2019,2019年2月,2019/2/14,24613,1.6,39380.8,射阳县旅游投资发展有限公司,,,,,,,,,,,,,,2019/12/14,2022/12/14
1224,城镇住宅用地,盐城市,射阳县,新城区加油站南侧地块,新城区加油站南侧地块,70,挂牌,7155,,2019,2019年2月,2019/2/14,17536,2.8,49100.8,射阳万里房地产有限公司,,,,,,,,,,,,,,2019/12/14,2022/12/14
1231,城镇住宅用地,盐城市,滨海县,盐城港利房地产开发有限公司,滨海县西湖路东侧，育才路南侧,70,挂牌,16186.1304,,2019,2019年2月,2019/2/12,28842,3,86526,盐城港利房地产开发有限公司,,,,,,,,,,,,,,2019/4/12,2021/4/12
1232,城镇住宅用地,盐城市,滨海县,滨海县城镇建设发展有限公司,滨海县新安大道北侧、经二路东侧,70,挂牌,3887.0552,,2019,2019年2月,2019/2/12,33166,1.2,39799.2,滨海县城镇建设发展有限公司,,,,,,,,,,,,,,2019/4/12,2021/4/12
1240,城镇住宅用地,盐城市,阜宁县,长春路北、扬州路西地块二,阜城街道办事处城南居委会,70,挂牌,27649,,2019,2019年1月,2019/1/31,69225.4,2.5,173063.5,阜宁县自来水有限公司,,,,,,,,,,,,,,2019/4/16,2021/4/16
1241,城镇住宅用地,盐城市,阜宁县,上海路西、新宁公馆南地块,阜城街道办红星居委会,70,挂牌,15405,,2019,2019年1月,2019/1/31,53345.77,2.4,128029.848,阜宁县城市投资发展有限责任公司,,,,,,,,,,,,,,2019/4/16,2021/4/16
1243,城镇住宅用地,盐城市,阜宁县,上海路西、射河南路东地块,阜城街道办红星居委会,70,挂牌,9565,,2019,2019年1月,2019/1/31,33338.11,2.4,80011.464,阜宁县建设投资有限公司,,,,,,,,,,,,,,2019/4/16,2021/4/16
1255,城镇住宅用地,盐城市,东台市,东台市西溪旅游文化景区投资发展有限公司,木港路东侧、东五公路南侧,70,挂牌,7085.7,,2019,2019年1月,2019/1/28,39365,2.5,98412.5,东台市西溪旅游文化景区投资发展有限公司,,,,,,,,,,,,,,2020/5/28,2022/5/28
1264,城镇住宅用地,盐城市,盐都区,盐城富禾置业有限公司,盐都区学富镇时杨居委会金环西路北、富康路东,70,挂牌,214.206,,2019,2019年1月,2019/1/25,3758,1.3,4885.4,盐城富禾置业有限公司,,,,,,,,,,,,,,2020/2/24,2022/2/23
1271,城镇住宅用地,盐城市,射阳县,天逸家园西侧地块,天逸家园西侧地块,70,挂牌,15700,,2019,2019年1月,2019/1/24,41546,2.6,108019.6,射阳县城建置业有限公司,,,,,,,,,,,,,,2019/11/24,2022/11/24
1284,城镇住宅用地,盐城市,滨海县,严志文,滨海县八滩镇金八滩大道北侧、八滩实验小学西侧,70,挂牌,3581.3554,,2019,2019年1月,2019/1/16,38140.1,2.4,91536.24,严志文,,,,,,,,,,,,,,2019/3/16,2021/3/16
1285,城镇住宅用地,盐城市,滨海县,滨海亿腾房地产开发有限公司,滨海县人民路西侧、育才西路南侧,70,挂牌,5111.3196,,2019,2019年1月,2019/1/15,10034,2.2,22074.8,滨海亿腾房地产开发有限公司,,,,,,,,,,,,,,2019/3/15,2021/3/15
1292,城镇住宅用地,盐城市,滨海县,江习家,滨海县蔡桥镇三三线北侧、学苑路东侧,70,挂牌,101.0328,,2019,2019年1月,2019/1/11,567.6,2,1135.2,江习家,,,,,,,,,,,,,,2019/3/11,2021/3/11
1295,城镇住宅用地,盐城市,滨海县,江苏昱远志航置业有限公司,滨海县明达北路西侧、森风汽车城北侧,70,挂牌,10666.44,,2019,2019年1月,2019/1/10,59258,2.2,130367.6,江苏昱远志航置业有限公司,,,,,,,,,,,,,,2019/3/11,2021/3/11
1300,城镇住宅用地,盐城市,阜宁县,河畔景苑一期Ｂ区地块,书香里南、天津路东,70年，40年,挂牌,24697,,2019,2019年1月,2019/1/8,63117.34,2.6,164105.084,江苏科瑞恒置业有限公司,,,,,,,,,,,,,,2019/3/26,2021/3/26
1301,城镇住宅用地,盐城市,阜宁县,湖畔景苑一期A区地块,杭州路北、南京路西,40年，70年,挂牌,18801,,2019,2019年1月,2019/1/8,48220.34,2.6,125372.884,江苏科瑞恒置业有限公司,,,,,,,,,,,,,,2019/3/26,2021/3/26
1302,城镇住宅用地,盐城市,阜宁县,湖畔景苑二期地块,苏州路南、南京路西,70,挂牌,10517,,2019,2019年1月,2019/1/8,26817.33,2.4,64361.592,江苏科瑞恒置业有限公司,,,,,,,,,,,,,,2019/3/26,2021/3/26
1307,城镇住宅用地,盐城市,建湖县,人民路东、双湖路北侧地块一,人民路东、双湖路北侧地块一,70,挂牌,15130,,2019,2019年1月,2019/1/7,43859,2,87718,建湖县新农村建设投资有限公司,,,,,,,,,,,,,,2019/8/28,2021/8/28
1308,城镇住宅用地,盐城市,建湖县,人民路东、双湖路北侧地块二,人民路东、双湖路北侧地块二,70,挂牌,12690,,2019,2019年1月,2019/1/7,36794,2,73588,建湖县新农村建设投资有限公司,,,,,,,,,,,,,,2019/8/28,2021/8/28
1310,城镇住宅用地,盐城市,建湖县,人民路东、南环路北侧地块,人民路东、南环路北侧地块,70,挂牌,13730,,2019,2019年1月,2019/1/7,43581,2,87162,建湖县新农村建设投资有限公司,,,,,,,,,,,,,,2019/8/28,2021/8/28
1311,城镇住宅用地,盐城市,建湖县,崔墩路南侧、秀夫路西侧地块,崔墩路南侧、秀夫路西侧地块,70,挂牌,25850,,2019,2019年1月,2019/1/7,64779,2,129558,建湖县惠民置业有限公司,,,,,,,,,,,,,,2019/8/28,2021/8/28
1339,中低价位、中小套型普通商品住房用地,盐城市,阜宁县,利泰纺织地块四,经济开发区专榆居委会,70,挂牌,31177,,2018,2018年12,2018/12/29,69133,2.2,152092.6,盐城易桥建设发展有限公司,,,,,,,,,,,,,,2019/3/12,2021/3/12
1340,中低价位、中小套型普通商品住房用地,盐城市,阜宁县,利泰纺织地块五,经济开发区专榆居委会,70,挂牌,31212,,2018,2018年12,2018/12/29,69133.02,2.2,152092.644,盐城易桥建设发展有限公司,,,,,,,,,,,,,,2019/3/12,2021/3/12
1375,经济适用住房用地,盐城市,东台市,安置楼,东台镇北海居委会27组,,划拨,0,,2018,2018年12,2018/12/25,26151,1.5,39226.5,江苏东台经济开发区管理委员会,,,,,,,,,,,,,,2019/8/25,2022/8/25
1382,经济适用住房用地,盐城市,东台市,安置区,城东新区蔡六村,,划拨,0,,2018,2018年12,2018/12/25,27816,1.8,50068.8,东台市城东高新技术投资发展有限公司,,,,,,,,,,,,,,2019/9/25,2022/9/25
1384,经济适用住房用地,盐城市,东台市,安置楼,东台镇北海居委会27组,,划拨,0,,2018,2018年12,2018/12/25,16386,1.5,24579,江苏东台经济开发区管理委员会,,,,,,,,,,,,,,2019/8/25,2022/8/25
1390,经济适用住房用地,盐城市,射阳县,保障性住房1,射阳县双拥南路东侧、书香福第南侧,,划拨,0,,2018,2018年12,2018/12/25,29396,1.2,35275.2,射阳县安居经济适用住房发展中心,,,,,,,,,,,,,,2019/6/24,2021/6/23
1434,中低价位、中小套型普通商品住房用地,盐城市,亭湖区,盐城市四海置业有限公司,盐城市亭湖区新洋街道办事处龙桥村民委员会一、四组,70,挂牌,13445.9616,,2018,2018年12,2018/12/20,52397,2.2,115273.4,盐城市四海置业有限公司,,,,,,,,,,,,,,2019/12/20,2022/12/20
1469,经济适用住房用地,盐城市,建湖县,建湖县高作镇人民政府新建农民安置区项目,高作镇大墩村四组,,划拨,0,,2018,2018年12,2018/12/18,356,1.7,605.2,建湖县高作镇人民政府,,,,,,,,,,,,,,2019/5/30,2021/5/29
1470,经济适用住房用地,盐城市,建湖县,建湖县高作镇人民政府新建（建宝路北延）回迁房项目,高作镇大墩村四组,,划拨,0,,2018,2018年12,2018/12/18,89,1.7,151.3,建湖县高作镇人民政府,,,,,,,,,,,,,,2019/5/31,2021/5/30
1472,中低价位、中小套型普通商品住房用地,盐城市,滨海县,滨海县港城城市资产经营有限公司,滨海县滨海港经济开发区(S327南侧，东海东路北侧),70,挂牌,2075.4666,,2018,2018年12,2018/12/18,19543,2.5,48857.5,滨海县港城城市资产经营有限公司,,,,,,,,,,,,,,2019/1/2,2019/2/2
1473,经济适用住房用地,盐城市,建湖县,建湖县上冈镇建设环保服务中心新建拆迁安置房项目,上冈镇榆西村五组,,划拨,0,,2018,2018年12,2018/12/17,6329,1.7,10759.3,建湖县上冈镇建设环保服务中心,,,,,,,,,,,,,,2019/7/13,2021/7/12
1474,经济适用住房用地,盐城市,建湖县,建湖县上冈镇建设环保服务中心新建拆迁安置房项目,上冈镇复兴村三组、四组、五组,,划拨,0,,2018,2018年12,2018/12/17,9680,1.7,16456,建湖县上冈镇建设环保服务中心,,,,,,,,,,,,,,2019/7/13,2021/7/12
1475,经济适用住房用地,盐城市,建湖县,建湖县上冈镇建设环保服务中心新建南沙居委会二组拆迁安置房项目,上冈镇南沙居委会二组,,划拨,0,,2018,2018年12,2018/12/17,28217,1.7,47968.9,建湖县上冈镇建设环保服务中心,,,,,,,,,,,,,,2019/7/13,2021/7/12
1481,经济适用住房用地,盐城市,建湖县,建湖县建阳镇人民政府新建建南村拆迁安置房项目,建阳镇建南村四组,,划拨,0,,2018,2018年12,2018/12/17,21187,1.7,36017.9,建湖县建阳镇人民政府,,,,,,,,,,,,,,2019/6/30,2021/6/29
1494,经济适用住房用地,盐城市,建湖县,建湖县上冈镇人民政府实施“大团新村”二期安置房工程项目,上冈镇大团村五组,,划拨,0,,2018,2018年12,2018/12/14,2179,1.2,2614.8,建湖县上冈镇人民政府,,,,,,,,,,,,,,2019/7/13,2021/7/12
1495,中低价位、中小套型普通商品住房用地,盐城市,亭湖区,盐城市房屋投资经营有限公司,盐城市亭湖区南洋镇利民村民委员会五组、六组,70,挂牌,40726.6708,,2018,2018年12,2018/12/12,197606.36,1.8,355691.448,盐城市房屋投资经营有限公司,,,,,,,,,,,,,,2019/12/12,2022/12/12
1496,中低价位、中小套型普通商品住房用地,盐城市,亭湖区,盐城市房屋投资经营有限公司,东仓路东、跃进河北侧,70,挂牌,35197.5888,,2018,2018年12,2018/12/12,80784,2.2,177724.8,盐城市房屋投资经营有限公司,,,,,,,,,,,,,,2019/12/12,2022/12/12
1497,中低价位、中小套型普通商品住房用地,盐城市,东台市,江苏金鹰投资发展有限公司,东门路北侧、东园路西侧,40.7,挂牌,2318.699,,2018,2018年12,2018/12/10,6905,2,13810,江苏金鹰投资发展有限公司,,,,,,,,,,,,,,2020/4/10,2022/4/10
1498,廉租住房用地,盐城市,阜宁县,喻口花园安置小区,金沙湖喻口村,,划拨,0,,2018,2018年12,2018/12/10,36063.48,1.2,43276.176,阜宁县金沙湖开发投资有限公司,,,,,,,,,,,,,,2018/12/20,2020/12/20
1502,其他普通商品住房用地,盐城市,响水县,江苏港豪置业有限公司,金海路东侧、黄河路南侧,70,挂牌,21800,,2018,2018年12,2018/12/7,64193,1.8,115547.4,江苏港豪置业有限公司,,,,,,,,,,,,,,2019/7/1,2022/6/30
1517,中低价位、中小套型普通商品住房用地,盐城市,阜宁县,益林风顺纸品地块二,益林镇益南居委会,批发零售用地40年，中低价位、中小套型普通商品住房用地70年,挂牌,3914,,2018,2018年11,2018/11/30,57303.42,2.5,143258.55,盐城万通房地产有限公司,,,,,,,,,,,,,,2019/2/26,2021/2/26
1520,中低价位、中小套型普通商品住房用地,盐城市,阜宁县,开发区大道东、怡佳园北地块,现代服务园区顾庄居委会,中低价位、中小套型普通商品住房用地70年，批发零售用地40年,挂牌,2996,,2018,2018年11,2018/11/30,18427.54,1.9,35012.326,刘德林,,,,,,,,,,,,,,2019/2/26,2021/2/26
1522,中低价位、中小套型普通商品住房用地,盐城市,东台市,东台市保障性住房建设投资有限公司,八林新寓（一期）南侧地块二,40.7,挂牌,9912.36,,2018,2018年11,2018/11/30,24295,2,48590,东台市保障性住房建设投资有限公司,,,,,,,,,,,,,,2020/3/30,2023/3/30
1524,中低价位、中小套型普通商品住房用地,盐城市,阜宁县,阜城大街南、大蒲桥巷西地块,阜城街道办阜城大街96号,70,挂牌,3267,,2018,2018年11,2018/11/30,3161.96,7.4,23398.504,阜宁成源房地产开发有限公司,,,,,,,,,,,,,,2019/1/28,2020/1/28
1527,中低价位、中小套型普通商品住房用地,盐城市,东台市,东台惠民城镇化建设发展有限公司,开发大道东侧、迎宾大道北侧,70,挂牌,2561.554,,2018,2018年11,2018/11/29,14764,1.8,26575.2,东台惠民城镇化建设发展有限公司,,,,,,,,,,,,,,2020/3/29,2023/3/29
1539,经济适用住房用地,盐城市,射阳县,临海康居点1,临海镇八大居委会,,划拨,0,,2018,2018年11,2018/11/27,3441,1.2,4129.2,射阳县临海镇人民政府,,,,,,,,,,,,,,2019/5/27,2021/5/26
1540,经济适用住房用地,盐城市,射阳县,临海康居点4,临海镇同胜居委会,,划拨,0,,2018,2018年11,2018/11/27,2545,1.2,3054,射阳县临海镇人民政府,,,,,,,,,,,,,,2019/5/27,2021/5/26
1542,经济适用住房用地,盐城市,射阳县,临海康居点3,临海镇东兴居委会,,划拨,0,,2018,2018年11,2018/11/27,1382,1.2,1658.4,射阳县临海镇人民政府,,,,,,,,,,,,,,2019/5/27,2021/5/26
1543,经济适用住房用地,盐城市,射阳县,临海康居点2,临海镇东兴居委会,,划拨,0,,2018,2018年11,2018/11/27,822,1.2,986.4,射阳县临海镇人民政府,,,,,,,,,,,,,,2019/5/27,2021/5/26
1609,中低价位、中小套型普通商品住房用地,盐城市,阜宁县,东沟镇镇南村部东地块,东沟镇镇南村五组,中低价位、中小套型普通商品住房用地70年，批发零售用地40年,挂牌,1430,,2018,2018年11,2018/11/2,22416.17,4,89664.68,阜宁县城市投资发展有限责任公司,,,,,,,,,,,,,,2019/1/16,2020/1/16
1623,其他普通商品住房用地,盐城市,射阳县,新城控股集团房地产开发有限公司,射阳初级中学北侧2号地块,70,挂牌,16360,,2018,2018年10,2018/10/29,52862,2.7,142727.4,新城控股集团房地产开发有限公司,,,,,,,,,,,,,,2019/9/1,2022/9/1
1646,其他普通商品住房用地,盐城市,亭湖区,盐城市银达房地产开发有限公司,盐城市亭湖经济开发区光荣社区居民委员会,70,挂牌,37819.39,,2018,2018年10,2018/10/23,46425.85,1.8,83566.53,盐城市银达房地产开发有限公司,,,,,,,,,,,,,,2019/10/23,2022/10/23
