编号,用途,省市,区县,宗地名称,宗地位置,出让年限,交易方式,成交价格(万元),溢价率,成交年份,成交年月,成交时间,出让面积,容积率,建筑面积（平方米）,受让单位,母公司,所属集团公司,建设单位,设计单位,施工单位,监理单位,开工时间,建设用地规划许可证,建设工程规划许可证,竣工时间,全装修要求,装配式建筑比例（%）,单体预制率,约定开工时间,约定竣工时间
4440,工业用地,盐城市,建湖县,江苏宇洋石化机械有限公司新上年产8000台（套）井下工具配件、高压井口装置配件项目,高作镇西站村一组,50,挂牌,438.042,,2016,2016年7月,2016/7/18,26548,0.7,18583.6,江苏宇洋石化机械有限公司,,,,,,,,,,,,,,2017/1/10,2019/1/9
4441,批发零售用地,盐城市,亭湖区,盐城大世界全球家居生活广场有限公司,盐城市亭湖区经济开发区南林社区居民委员会三组、北林社区居民委员会九组,40,挂牌,5662.8,,2016,2016年7月,2016/7/18,34320,1.8,61776,盐城大世界全球家居生活广场有限公司,,,,,,,,,,,,,,2017/5/18,2020/5/18
4442,工业用地,盐城市,东台市,江苏粤海饲料有限公司,东台沿海经济区港区五路南侧,50,挂牌,1119.9048,,2016,2016年7月,2016/7/16,66661,1,66661,江苏粤海饲料有限公司,,,,,,,,,,,,,,2017/3/16,2018/3/16
4443,住宿餐饮用地,盐城市,大丰市,大丰市丰鹿建材有限公司,开发区黄海西路南侧,40,协议,260.39,,2016,2016年7月,2016/7/15,2378,1.74,4137.72,大丰市丰鹿建材有限公司,,,,,,,,,,,,,,2016/7/15,2016/7/15
4444,文体娱乐用地,盐城市,大丰市,江苏权健科技发展有限公司,开发区反修河南侧,50,挂牌,2824,,2016,2016年7月,2016/7/15,125499,0.5,62749.5,江苏权健科技发展有限公司,,,,,,,,,,,,,,2017/1/17,2019/1/17
4445,中低价位、中小套型普通商品住房用地,盐城市,射阳县,射阳万里房地产有限公司,双山路西侧红旗路北侧,70,挂牌,2874,,2016,2016年7月,2016/7/15,13433.4,1.7,22836.78,射阳万里房地产有限公司,,,,,,,,,,,,,,2017/5/15,2020/5/15
4446,工业用地,盐城市,建湖县,盐城烨达供水设备有限公司新上年产2000套供水设备项目,高作镇西站村二组,50,挂牌,205.9035,,2016,2016年7月,2016/7/15,12479,0.7,8735.3,盐城市烨达供水设备有限公司,,,,,,,,,,,,,,2017/1/12,2019/1/11
4447,工业用地,盐城市,建湖县,江苏及时雨消防器材有限公司新上复配式协同型投掷式液体灭火器项目,高作镇西站村一组、二组,50,挂牌,143.682,,2016,2016年7月,2016/7/15,8708,0.7,6095.6,江苏及时雨消防器材有限公司,,,,,,,,,,,,,,2017/1/18,2019/1/17
4448,工业用地,盐城市,建湖县,盐城市恒泰橡胶有限公司新上年产1000万套新型车轮项目,庆丰镇唐庄居委会一组、廖庄村一组,50,挂牌,544.269,,2016,2016年7月,2016/7/14,32986,0.9,29687.4,盐城市恒泰橡胶有限公司,,,,,,,,,,,,,,2017/1/10,2019/1/9
4449,工业用地,盐城市,建湖县,江苏亿能光伏科技有限公司新上年产3600万件硅片项目,开发区新东村三桥组,50,挂牌,431.033,,2016,2016年7月,2016/7/14,21026,0.7,14718.2,江苏亿能光伏科技有限公司,,,,,,,,,,,,,,2017/1/10,2019/1/9
4450,科教用地,盐城市,建湖县,建湖县森达实验学校实施改扩建工程,近湖街道镇南村向阳组,,划拨,0,,2016,2016年7月,2016/7/14,21772,1,21772,建湖县森达实验学校,,,,,,,,,,,,,,2016/9/20,2018/9/19
4451,文体娱乐用地,盐城市,阜宁县,文体公园地块一,北京路南、南京路东,,划拨,0,,2016,2016年7月,2016/7/13,13572.71,1.5,20359.065,阜宁县建设投资有限公司,,,,,,,,,,,,,,2016/8/3,2018/8/3
4452,文体娱乐用地,盐城市,阜宁县,文体公园地块三,南京路东、苏州路北,,划拨,0,,2016,2016年7月,2016/7/13,7197.23,1.2,8636.676,阜宁县建设投资有限公司,,,,,,,,,,,,,,2016/8/3,2018/8/3
4453,文体娱乐用地,盐城市,阜宁县,文体公园地块四,南京路东、苏州路北,,划拨,0,,2016,2016年7月,2016/7/13,920.39,0.3,276.117,阜宁县建设投资有限公司,,,,,,,,,,,,,,2016/8/3,2018/8/3
4454,文体娱乐用地,盐城市,阜宁县,文体公园地块二,北京路南、厦门路西,,划拨,0,,2016,2016年7月,2016/7/13,17670.54,1.7,30039.918,阜宁县建设投资有限公司,,,,,,,,,,,,,,2016/8/3,2018/8/3
4455,文体娱乐用地,盐城市,阜宁县,文体公园地块五,苏州路北、厦门路西,,划拨,0,,2016,2016年7月,2016/7/13,20112.12,1.2,24134.544,阜宁县建设投资有限公司,,,,,,,,,,,,,,2016/8/3,2018/8/3
4456,仓储用地,盐城市,大丰市,江苏大丰港保税物流中心管理有限公司,港区兴海路南侧,50,挂牌,3192.69,,2016,2016年7月,2016/7/12,221714,2.5,554285,江苏大丰港保税物流中心管理有限公司,,,,,,,,,,,,,,2017/1/13,2020/1/13
4457,工业用地,盐城市,大丰市,泰和（大丰）食品有限公司,港区海晶工业园区,50,挂牌,49.53,,2016,2016年7月,2016/7/12,3439,2.5,8597.5,泰和（大丰）食品有限公司,,,,,,,,,,,,,,2017/1/13,2019/1/13
4458,工业用地,盐城市,阜宁县,盐城阿特斯协鑫阳光电力科技有限公司,开发区邓灶四组,50,挂牌,2347,,2016,2016年7月,2016/7/12,133333.43,1,133333.43,盐城阿特斯协鑫阳光电力科技有限公司,,,,,,,,,,,,,,2017/2/1,2018/2/1
4459,工业用地,盐城市,响水县,响水澳玛金属制品有限公司,开发区开放大道东侧、珠江路北侧,50,挂牌,559,,2016,2016年7月,2016/7/11,40769,0.7,28538.3,响水澳玛金属制品有限公司,,,,,,,,,,,,,,2016/12/1,2019/12/1
4460,工业用地,盐城市,响水县,响水县晨丰机械有限公司,开发区珠江路北侧、宣圩河东侧,50,挂牌,180,,2016,2016年7月,2016/7/11,13126,0.8,10500.8,响水县晨丰机械有限公司,,,,,,,,,,,,,,2016/11/30,2019/11/30
4461,工业用地,盐城市,响水县,响水县天安机械制造有限公司,开发区珠江路北侧、开放大道西侧,50,挂牌,170,,2016,2016年7月,2016/7/11,12364,0.8,9891.2,响水县天安机械制造有限公司,,,,,,,,,,,,,,2016/11/30,2019/11/30
4462,工业用地,盐城市,响水县,响水县正响建设发展有限公司,响水镇旭泰电子南侧、黄响河西侧,50,挂牌,966,,2016,2016年7月,2016/7/11,72564,0.8,58051.2,响水县正响建设发展有限公司,,,,,,,,,,,,,,2016/11/30,2019/11/30
4463,工业用地,盐城市,响水县,响水县宏润机械制造有限公司,变电站南侧、黄响河西侧,50,挂牌,114,,2016,2016年7月,2016/7/11,8523,0.7,5966.1,响水县宏润机械制造有限公司,,,,,,,,,,,,,,2016/11/30,2019/11/30
4464,工业用地,盐城市,响水县,响水中山生物科技有限公司,响水县化工集中区境内,50,挂牌,947,,2016,2016年7月,2016/7/11,72946,0.7,51062.2,响水中山生物科技有限公司,,,,,,,,,,,,,,2016/11/30,2019/11/30
4465,工业用地,盐城市,响水县,响水中山生物科技有限公司,响水县化工集中区境内,50,挂牌,68,,2016,2016年7月,2016/7/11,5220,0.7,3654,响水中山生物科技有限公司,,,,,,,,,,,,,,2016/11/30,2019/11/30
4466,仓储用地,盐城市,响水县,江苏省黄海粮食储备车库有限公司,黄海农场304公路东侧、农场第四管理区,50,挂牌,254,,2016,2016年7月,2016/7/11,19995,2.5,49987.5,江苏省黄海粮食储备库有限公司,,,,,,,,,,,,,,2016/11/30,2019/11/30
4467,工业用地,盐城市,射阳县,江苏嘉荣纺织有限公司,射阳县千秋镇工业大道南侧,50,挂牌,68.3304,,2016,2016年7月,2016/7/11,4812,1.2,5774.4,江苏嘉荣纺织有限公司,,,,,,,,,,,,,,2017/3/11,2019/3/10
4468,仓储用地,盐城市,射阳县,江苏华稼食品科技有限公司,射阳经济开发区人民西咱南侧门中传奇公司西侧,50,挂牌,250.0344,,2016,2016年7月,2016/7/11,14883,1.2,17859.6,江苏华稼食品科技有限公司,,,,,,,,,,,,,,2017/3/31,2019/3/30
4469,科教用地,盐城市,亭湖区,盐城市新洋第二实验学校项目,盐城市亭湖区新洋街道办事处龙桥村民委员会四、五组,,划拨,0,,2016,2016年7月,2016/7/11,40618,0.69,28026.42,盐城小学,,,,,,,,,,,,,,2016/9/20,2019/9/20
4470,中低价位、中小套型普通商品住房用地,盐城市,滨海县,新引力实业滨海有限公司,滨海县五汛镇幸福大道南侧，光明路西侧,70,挂牌,293.6925,,2016,2016年7月,2016/7/9,4351,1.8,7831.8,新引力实业滨海有限公司,,,,,,,,,,,,,,2016/9/9,2018/9/9
4471,其他商服用地,盐城市,响水县,响水县新港建设发展有限公司,沿海经济区境内,40,挂牌,2995,,2016,2016年7月,2016/7/8,66552,3.5,232932,响水县新港建设发展有限公司,,,,,,,,,,,,,,2016/12/30,2019/12/30
4472,其他商服用地,盐城市,响水县,响水县新港建设发展有限公司,沿海经济区境内,40,挂牌,2984,,2016,2016年7月,2016/7/8,66289,3.5,232011.5,响水县新港建设发展有限公司,,,,,,,,,,,,,,2016/12/30,2019/12/30
4473,其他商服用地,盐城市,响水县,响水县新港建设发展有限公司,沿海经济区境内,40,挂牌,2990,,2016,2016年7月,2016/7/8,66442,3.5,232547,响水县新港建设发展有限公司,,,,,,,,,,,,,,2016/12/30,2019/12/30
4474,其他商服用地,盐城市,响水县,响水县新港建设发展有限公司,沿海经济区境内,40,挂牌,2160,,2016,2016年7月,2016/7/8,48000,3.5,168000,响水县新港建设发展有限公司,,,,,,,,,,,,,,2016/12/30,2019/12/30
4475,其他商服用地,盐城市,响水县,响水县新港建设发展有限公司,沿海经济区境内,40,挂牌,3018,,2016,2016年7月,2016/7/8,67046,3.5,234661,响水县新港建设发展有限公司,,,,,,,,,,,,,,2016/12/30,2019/12/30
4476,其他商服用地,盐城市,响水县,响水县新城建设发展有限公司,沿海经济区境内,40,挂牌,2187,,2016,2016年7月,2016/7/8,48584,3.5,170044,响水县新港建设发展有限公司,,,,,,,,,,,,,,2016/12/30,2019/12/30
4477,其他商服用地,盐城市,响水县,响水县新城建设发展有限公司,沿海经济区境内,40,挂牌,2963,,2016,2016年7月,2016/7/8,65840,3.5,230440,响水县新港建设发展有限公司,,,,,,,,,,,,,,2016/12/30,2019/12/30
4478,其他商服用地,盐城市,响水县,响水县新城建设发展有限公司,沿海经济区境内,40,挂牌,2535,,2016,2016年7月,2016/7/8,56316,3.5,197106,响水县新港建设发展有限公司,,,,,,,,,,,,,,2016/12/30,2019/12/30
4479,其他商服用地,盐城市,响水县,响水县新城建设发展有限公司,沿海经济区境内,40,挂牌,3043,,2016,2016年7月,2016/7/8,67604,3.5,236614,响水县新港建设发展有限公司,,,,,,,,,,,,,,2016/12/30,2019/12/30
4480,其他商服用地,盐城市,响水县,响水县新城建设发展有限公司,沿海经济区境内,40,挂牌,2975,,2016,2016年7月,2016/7/8,66104,3.5,231364,响水县新港建设发展有限公司,,,,,,,,,,,,,,2016/12/30,2019/12/30
4481,工业用地,盐城市,滨海县,滨海永太科技有限公司,滨海沿海工业园北区,50,挂牌,389.5,,2016,2016年7月,2016/7/8,31667,0.7,22166.9,滨海永太科技有限公司,,,,,,,,,,,,,,2016/9/7,2018/9/7
4482,工业用地,盐城市,滨海县,江苏奥瑞电器有限公司,滨海县天场镇陈老工业园,50,挂牌,64.82,,2016,2016年7月,2016/7/8,6058.2,0.7,4240.74,江苏奥瑞电器有限公司,,,,,,,,,,,,,,2016/9/8,2018/9/8
4483,工业用地,盐城市,滨海县,江苏银宇灯具有限公司,滨海县天场镇陈老工业园,50,挂牌,60.21,,2016,2016年7月,2016/7/8,5626.8,0.7,3938.76,江苏银宇灯具有限公司,,,,,,,,,,,,,,2016/9/8,2018/9/8
4484,其他商服用地,盐城市,响水县,响水县新港建设发展有限公司,沿海经济区境内,40,挂牌,2995,,2016,2016年7月,2016/7/8,66544,3.5,232904,响水县新港建设发展有限公司,,,,,,,,,,,,,,2016/12/30,2019/12/30
4485,其他商服用地,盐城市,响水县,响水县新港建设发展有限公司,沿海经济区内,40,挂牌,3029,,2016,2016年7月,2016/7/8,67301,3.5,235553.5,响水县新港建设发展有限公司,,,,,,,,,,,,,,2016/12/30,2019/12/30
4486,其他商服用地,盐城市,响水县,响水县新港建设发展有限公司,沿海经济区境内,40,挂牌,3048,,2016,2016年7月,2016/7/8,67713,3.5,236995.5,响水县新港建设发展有限公司,,,,,,,,,,,,,,2016/12/30,2019/12/30
4487,工业用地,盐城市,滨海县,江苏双纳灯具有限公司,滨海县天场镇陈老工业园,50,挂牌,107.52,,2016,2016年7月,2016/7/8,10048.8,0.7,7034.16,江苏双纳灯具有限公司,,,,,,,,,,,,,,2016/9/8,2018/9/8
4488,工业用地,盐城市,滨海县,盐城凯兴食品有限公司,滨海县天场镇陈老工业园,50,挂牌,212.49,,2016,2016年7月,2016/7/7,19494.2,0.7,13645.94,盐城凯兴食品有限公司,,,,,,,,,,,,,,2016/9/7,2018/9/7
4489,工业用地,盐城市,建湖县,建湖县新宇纺织有限公司新上年产120万只纸管项目,上冈镇镇中居委会二组,50,挂牌,145.3155,,2016,2016年7月,2016/7/5,8807,1,8807,建湖县新宇纺织有限公司,,,,,,,,,,,,,,2017/1/10,2019/1/9
4490,工业用地,盐城市,射阳县,江苏双山集团股份有限公司,射阳县合德镇耦耕办事处下圩居委会水利站西侧地块,50,挂牌,85.085,,2016,2016年7月,2016/7/4,5950,1.2,7140,江苏双山集团股份有限公司,,,,,,,,,,,,,,2017/3/4,2019/3/3
4491,医卫慈善用地,盐城市,射阳县,射阳县暖阳老年公寓,临海镇临坍路北侧、陈李线西侧,,划拨,0,,2016,2016年7月,2016/7/4,4211,1.6,6737.6,射阳县暖阳老年公寓,,,,,,,,,,,,,,2016/10/3,2018/10/2
4492,公共设施用地,盐城市,东台市,6MW光伏电站项目,东台沿海经济区梁南垦区,,划拨,0,,2016,2016年7月,2016/7/1,264,1,264,东台沿海苏阳达光伏发电有限公司,,,,,,,,,,,,,,2016/8/20,2016/12/20
4493,工业用地,盐城市,响水县,江苏茂腾针织有限公司,开发区双园路北侧、银海路西侧,50,挂牌,1402,,2016,2016年6月,2016/6/30,102312,0.8,81849.6,江苏茂腾针织有限公司,,,,,,,,,,,,,,2016/12/1,2019/12/1
4494,工业用地,盐城市,建湖县,盐城顺达防腐材料有限公司新上年产1500吨防腐材料技改项目,芦沟镇双庆村二组、三组,50,挂牌,135.531,,2016,2016年6月,2016/6/30,8214,1,8214,盐城顺达防腐材料有限公司,,,,,,,,,,,,,,2017/1/17,2019/1/16
4495,工业用地,盐城市,大丰市,盐城大丰沛百伦实业有限公司,港区宁波港路东侧,50,挂牌,388.27,,2016,2016年6月,2016/6/29,26963,1,26963,盐城市大丰沛百伦实业有限公司,,,,,,,,,,,,,,2016/12/31,2018/12/31
4496,其他商服用地,盐城市,大丰市,盐城市大丰大中农村集体资产经营管理有限公司,大中镇恒北村六组,40,挂牌,526,,2016,2016年6月,2016/6/28,7551,1.2,9061.2,盐城市大丰大中农村集体资产经营管理有限公司,,,,,,,,,,,,,,2016/12/30,2018/12/30
4497,公共设施用地,盐城市,大丰市,党群服务中心,大丰区小海镇工业园区,,划拨,0,,2016,2016年6月,2016/6/27,1868,1.2,2241.6,盐城市大丰区小海镇海团村村民委员会,,,,,,,,,,,,,,2016/11/15,2017/11/15
4498,工业用地,盐城市,亭湖区,盐城市星海户外用品有限公司,盐城市亭湖区盐东镇李灶居民委员会十八组,50,挂牌,118.881,,2016,2016年6月,2016/6/27,5355,1.6,8568,盐城市星海户外用品有限公司,,,,,,,,,,,,,,2017/2/27,2019/2/27
4499,工业用地,盐城市,响水县,响水恒利达科技化工有限公司,化工集中区境内,50,挂牌,57,,2016,2016年6月,2016/6/24,4399,0.7,3079.3,响水恒利达科技化工有限公司,,,,,,,,,,,,,,2016/10/1,2019/10/1
4500,工业用地,盐城市,响水县,响水恒利达科技化工有限公司,化工集中区境内,50,挂牌,471,,2016,2016年6月,2016/6/24,35488,0.7,24841.6,响水恒利达科技化工有限公司,,,,,,,,,,,,,,2016/10/1,2019/10/1
4501,工业用地,盐城市,射阳县,上海题桥江苏纺织科技有限公司,盐城市纺织染整产业园彩虹路北侧,50,挂牌,2451.6366,,2016,2016年6月,2016/6/23,166778,1.2,200133.6,上海题桥江苏纺织科技有限公司,,,,,,,,,,,,,,2017/2/24,2019/2/23
4502,工业用地,盐城市,滨海县,盐城锦鸿元混凝土制品有限公司,滨海县界牌镇镇南村,50,挂牌,201.1,,2016,2016年6月,2016/6/23,18449.8,0.7,12914.86,盐城锦鸿元混凝土制品有限公司,,,,,,,,,,,,,,2016/8/23,2018/8/23
4503,工业用地,盐城市,滨海县,雀来宝科技江苏有限公司,滨海县天场镇陈老工业园,50,挂牌,209.1,,2016,2016年6月,2016/6/22,19361.2,0.7,13552.84,雀来宝科技江苏有限公司,,,,,,,,,,,,,,2016/10/28,2018/11/13
4504,工业用地,盐城市,阜宁县,阜宁亚际光源有限公司,阜城新桥一组,50,挂牌,60,,2016,2016年6月,2016/6/22,3376.82,2,6753.64,阜宁亚际光源有限公司,,,,,,,,,,,,,,2017/1/11,2018/1/11
4505,工业用地,盐城市,阜宁县,盐城市富强塑钢有限公司,阜城缪黄四组,50,挂牌,33,,2016,2016年6月,2016/6/22,1842.85,2,3685.7,盐城富强塑钢有限公司,,,,,,,,,,,,,,2017/1/11,2018/1/11
4506,工业用地,盐城市,阜宁县,阜宁阳光滤料有限公司,阜城镇缪黄四组,50,挂牌,24,,2016,2016年6月,2016/6/22,1328.67,2,2657.34,阜宁阳光滤料有限公司,,,,,,,,,,,,,,2017/1/11,2018/1/11
4507,公共设施用地,盐城市,阜宁县,江苏省电力公司阜宁县供电公司供电生产房,阜宁县吴滩街道办事处北讯村二组,,划拨,0,,2016,2016年6月,2016/6/22,2666.7,0.6,1600.02,江苏省电力公司阜宁县供电公司,,,,,,,,,,,,,,2016/7/14,2017/7/14
4508,仓储用地,盐城市,亭湖区,盐城市亭湖区粮食购销总公司,盐城市亭湖区盐东镇生建村民委员会五组,50,挂牌,499.3262,,2016,2016年6月,2016/6/22,23333,1.4,32666.2,盐城市亭湖区粮食购销总公司,,,,,,,,,,,,,,2017/2/22,2020/2/22
4509,其他商服用地,盐城市,盐都区,盐城市权润建设投资有限公司,秦南镇砖桥居委会、秦北村,50,挂牌,667.2135,,2016,2016年6月,2016/6/21,8565,1.2,10278,盐城市权润建设投资有限公司,,,,,,,,,,,,,,2017/6/20,2019/6/20
4510,批发零售用地,盐城市,盐都区,盐城市盐都区医疗产业园投资有限公司,学富镇时杨居委会,40,挂牌,411.3756,,2016,2016年6月,2016/6/21,5988,2,11976,盐城市盐都区医疗产业园投资有限公司,,,,,,,,,,,,,,2017/6/20,2019/6/20
4511,其他商服用地,盐城市,盐都区,盐城咏创建设发展有限公司,盐龙街道办事处秦川路东、彩虹路南,40,挂牌,4285.07,,2016,2016年6月,2016/6/21,23740,3.5,83090,盐城咏创建设发展有限公司,,,,,,,,,,,,,,2017/6/20,2020/6/20
4512,其他商服用地,盐城市,盐都区,盐城咏创建设发展有限公司,盐龙街道办事处振兴路西、彩虹路南,40,挂牌,1906.6215,,2016,2016年6月,2016/6/21,10563,3.5,36970.5,盐城咏创建设发展有限公司,,,,,,,,,,,,,,2017/6/20,2020/6/20
4513,其他商服用地,盐城市,盐都区,盐城咏创建设发展有限公司,盐龙街道办事处彩虹路北、马中河西,40,挂牌,3703.499,,2016,2016年6月,2016/6/21,20518,3.5,71813,盐城咏创建设发展有限公司,,,,,,,,,,,,,,2017/6/21,2020/6/20
