编号,用途,省市,区县,宗地名称,宗地位置,出让年限,交易方式,起始价（万元）,成交价格(万元),溢价率,成交年份,成交年月,成交时间,出让面积,容积率,建筑面积,受让单位,母公司,所属集团公司,建设单位,设计单位,施工单位,监理单位,开工时间,建设用地规划许可证,建设工程规划许可证,竣工时间,全装修要求,装配式建筑比例（%）,单体预制率,约定开工时间,约定竣工时间
5162,公园与绿地,徐州市,铜山县,公共道路绿化,铜山镇滕寨村,,划拨,,0,,,,2015年5月4日,0.166858,0.000.00,,铜山区园林局,,,,,,,,,,,,,,2015年11月1日,2017年11月1日
5163,公园与绿地,徐州市,铜山县,公共道路绿化,铜山镇樵村,,划拨,,0,,,,2015年5月4日,0.42645,0.000.00,,铜山区园林局,,,,,,,,,,,,,,2015年11月1日,2017年11月1日
5164,科教用地,徐州市,泉山区,泉山区文化教育体育局泉山区御景路以南欣欣路以北御景湾小区以西御景湾小学项目,泉山区御景路以南欣欣路以北御景湾小区以西,,划拨,,0,,,,2015年5月4日,1.56967,0.000.86,,泉山区文化教育体育局,,,,,,,,,,,,,,2015年11月4日,2017年5月4日
5165,公园与绿地,徐州市,铜山县,公共道路绿化,伊庄镇白塔村,,划拨,,0,,,,2015年5月4日,0.667,0.000.00,,铜山区园林局,,,,,,,,,,,,,,2015年11月1日,2017年11月1日
5166,公园与绿地,徐州市,铜山县,公共道路绿化,铜山镇二堡村,,划拨,,0,,,,2015年5月4日,0.038573,0.000.00,,铜山区园林局,,,,,,,,,,,,,,2015年11月1日,2017年11月1日
5167,公园与绿地,徐州市,铜山县,公共道路绿化,铜山镇驿城村,,划拨,,0,,,,2015年5月4日,0.045982,0.000.00,,铜山区园林局,,,,,,,,,,,,,,2015年11月1日,2017年11月1日
5168,公园与绿地,徐州市,铜山县,公共道路绿化,铜山镇驿城村,,划拨,,0,,,,2015年5月4日,0.0882,0.000.00,,铜山区园林局,,,,,,,,,,,,,,2015年11月1日,2017年11月1日
5169,公园与绿地,徐州市,铜山县,公共道路绿化,铜山镇驿城村,,划拨,,0,,,,2015年5月4日,0.0216,0.000.00,,铜山区园林局,,,,,,,,,,,,,,2015年11月1日,2017年11月1日
5170,公园与绿地,徐州市,铜山县,公共道路绿化,铜山镇驿城村,,划拨,,0,,,,2015年5月4日,0.6414,0.000.00,,铜山区园林局,,,,,,,,,,,,,,2015年11月1日,2017年11月1日
5171,公园与绿地,徐州市,铜山县,公共道路绿化,大许镇东探村,,划拨,,0,,,,2015年5月4日,0.026,0.000.00,,铜山区园林局,,,,,,,,,,,,,,2015年11月1日,2017年11月1日
5172,公园与绿地,徐州市,铜山县,公共道路绿化,伊庄镇牛楼村、洪山村,,划拨,,0,,,,2015年5月4日,0.44283,0.000.00,,铜山区园林局,,,,,,,,,,,,,,2015年11月1日,2017年11月1日
5173,公园与绿地,徐州市,铜山县,公共道路绿化,利国镇利国村、墓山村,,划拨,,0,,,,2015年5月4日,0.5879,0.000.00,,铜山区园林局,,,,,,,,,,,,,,2015年11月1日,2017年11月1日
5174,科教用地,徐州市,泉山区,泉山区文化教育体育局泉山区阿尔卡迪小区以东纺织路以西和平路西延段以北阿尔卡迪小学项目,泉山区阿尔卡迪小区以东，纺织路以西，和平路西延段以北,,划拨,,0,,,,2015年5月4日,0.6652,0.001.40,,泉山区文化教育体育局,,,,,,,,,,,,,,2015年11月4日,2017年5月4日
5175,公园与绿地,徐州市,铜山县,公共道路绿化,铜山镇滕寨村,,划拨,,0,,,,2015年5月4日,0.1801,0.000.00,,铜山区园林局,,,,,,,,,,,,,,2015年11月1日,2017年11月1日
5176,公园与绿地,徐州市,铜山县,公共道路绿化,三堡镇潘楼村,,划拨,,0,,,,2015年5月4日,0.0823,0.000.00,,铜山区园林局,,,,,,,,,,,,,,2015年11月1日,2017年11月1日
5177,公园与绿地,徐州市,铜山县,公共道路绿化,利国镇马山村,,划拨,,0,,,,2015年5月4日,0.1575,0.000.00,,铜山区园林局,,,,,,,,,,,,,,2015年11月1日,2017年11月1日
5178,公园与绿地,徐州市,铜山县,公共道路绿化,三堡镇麦楼村,,划拨,,0,,,,2015年5月4日,0.8861,0.000.00,,铜山区园林局,,,,,,,,,,,,,,2015年8月1日,2017年8月1日
5179,公园与绿地,徐州市,铜山县,公共道路绿化,铜山镇驿城村,,划拨,,0,,,,2015年5月4日,0.106609,0.000.00,,铜山区园林局,,,,,,,,,,,,,,2015年11月1日,2017年11月1日
5180,公园与绿地,徐州市,铜山县,公共道路绿化,茅村镇茅村村,,划拨,,0,,,,2015年5月4日,0.2243,0.000.00,,铜山区园林局,,,,,,,,,,,,,,2015年11月1日,2017年11月1日
5181,机关团体用地,徐州市,云龙区,徐州市公安局云龙区房亭河北侧、民祥园西侧店子派出所项目,云龙区房亭河北侧、民祥园西侧,,划拨,,0,,,,2015年4月30日,0.1898,0.001.00,,徐州市公安局,,,,,,,,,,,,,,2015年10月30日,2017年4月30日
5182,医卫慈善用地,徐州市,沛县,沛县杨屯镇卫生院新建沛县杨屯卫生院工程,杨屯镇新镇区北辰大道北侧,,划拨,,0,,,,2015年4月29日,1.6676,0.001.60,,沛县杨屯镇卫生院,,,,,,,,,,,,,,2015年10月29日,2017年10月29日
5183,经济适用住房用地,徐州市,睢宁县,睢宁县经济适用住房发展中心建经济适用房,南环路北侧、睢邱路西侧,,划拨,,0,,,,2015年4月29日,5.955621,1.001.61,,睢宁县经济适用住房发展中心,,,,,,,,,,,,,,2015年6月29日,2016年6月29日
5184,高档住宅用地,徐州市,睢宁县,程小恺建住宅用地,中山路西、永昶路北,70,挂牌,,2020,,,,2015年4月28日,0.803673,1.001.05,,程小恺?,,,,,,,,,,,,,,2015年11月28日,2017年4月28日
5185,其他商服用地,徐州市,邳州市,新春兴研发大楼,邳新路北侧、陇海大道东侧,40,挂牌,,1932,,,,2015年4月27日,1.073587,1.504.50,,邳州市高新技术产业园经发建设有限公司?,,,,,,,,,,,,,,2015年5月15日,2017年5月15日
5186,其他商服用地,徐州市,邳州市,杰斯特商业楼,春兴路北侧、炮车大道西侧,40,挂牌,,9026.1,,,,2015年4月27日,6.686213,1.504.50,,邳州市高新技术产业园经发建设有限公司?,,,,,,,,,,,,,,2015年5月15日,2017年5月15日
5187,其他商服用地,徐州市,邳州市,张圈村用地项目,270省道东侧、张圈村内,40,挂牌,,601.8,,,,2015年4月27日,0.668717,1.504.50,,邳州市高新技术产业园经发建设有限公司?,,,,,,,,,,,,,,2015年5月15日,2017年5月15日
5188,其他商服用地,徐州市,邳州市,红卫村用地项目,邳新路北侧、红卫村内,40,挂牌,,728.4,,,,2015年4月27日,0.80928,1.504.50,,邳州市高新技术产业园经发建设有限公司?,,,,,,,,,,,,,,2015年5月15日,2017年5月15日
5189,中低价位、中小套型普通商品住房用地,徐州市,睢宁县,睢宁金以德房地产开发有限公司建商住用地,城北中学东、永安路南,70,挂牌,,10610,,,,2015年4月23日,7,1.003.00,,睢宁金以德房地产开发有限公司?,,,,,,,,,,,,,,2015年11月23日,2018年4月23日
5190,工业用地,徐州市,睢宁县,徐州正隆皮革有限公司建工业用地,青年西路北、原104国道西,50,挂牌,,582,,,,2015年4月22日,4.305342,1.001.50,,徐州正隆皮革有限公司?,,,,,,,,,,,,,,2015年7月22日,2017年4月22日
5191,其他商服用地,徐州市,睢宁县,睢宁八里商业城管理有限公司建商业用地,徐淮路北、渭河东路东,40,挂牌,,2834,,,,2015年4月22日,2.165634,0.002.20,,睢宁八里商业城管理有限公司?,,,,,,,,,,,,,,2015年11月22日,2017年4月22日
5192,医卫慈善用地,徐州市,新沂市,新沂市人民医院迁建工程,新沂市新安街道人民路北、新华路东侧。,,划拨,,0,,,,2015年4月22日,2.5704,1.002.00,,新沂市人民医院,,,,,,,,,,,,,,2015年6月22日,2016年6月22日
5193,公共设施用地,徐州市,新沂市,新沂市公安消防大队轻工路消防站,新沂市新安街道轻工路东侧、新安路南侧,,划拨,,0,,,,2015年4月22日,0.4632,0.101.50,,新沂市公安消防大队,,,,,,,,,,,,,,2015年6月22日,2016年6月22日
5194,公共设施用地,徐州市,新沂市,新沂供电公司石涧（高流）输变电工程,新沂市高流镇夏塘村,,划拨,,0,,,,2015年4月22日,0.4266,0.201.00,,江苏省电力公司新沂市供电公司,,,,,,,,,,,,,,2015年6月22日,2016年6月22日
5195,公共设施用地,徐州市,丰县,自来水供水服务中心,人防办东，阳光康桥小区西,,划拨,,0,,,,2015年4月20日,0.534091,1.001.50,,丰县自来水公司,,,,,,,,,,,,,,2015年6月20日,2017年6月19日
5196,中低价位、中小套型普通商品住房用地,徐州市,贾汪区,徐州市泉城房地产开发有限公司,贾汪区东方路东侧、贾汴路南侧,中低价位、中小套型普通商品住房用地70年，其他商服用地40年,挂牌,,2547,,,,2015年4月20日,2.4253,1.201.80,,徐州市泉城房地产开发有限公司?,,,,,,,,,,,,,,2016年1月1日,2017年12月31日
5197,仓储用地,徐州市,睢宁县,睢宁县邱集镇王林粮管所建仓储用地,睢宁县邱集镇王林粮管所北站,,划拨,,0,,,,2015年4月20日,0.405224,0.001.79,,睢宁县邱集镇王林粮管所,,,,,,,,,,,,,,2015年6月20日,2016年6月20日
5198,中低价位、中小套型普通商品住房用地,徐州市,贾汪区,徐州市泉城房地产开发有限公司,贾汪区鸿福路南侧、桃园路东侧,中低价位、中小套型普通商品住房用地70年，其他商服用地40年,挂牌,,2652,,,,2015年4月17日,2.5256,1.602.40,,徐州市泉城房地产开发有限公司?,,,,,,,,,,,,,,2016年1月1日,2017年12月31日
5199,中低价位、中小套型普通商品住房用地,徐州市,沛县,沛县中金置业投资有限公司建卢卡庄园,沛县经济开发区台州路南侧、汉兴路东侧、韩信路北侧,中低价位、中小套型普通商品住房用地70年，其他商服用地40年,挂牌,,154,,,,2015年4月16日,0.0516,1.002.20,,沛县中金置业投资有限公司?,,,,,,,,,,,,,,2015年10月16日,2018年10月16日
5200,中低价位、中小套型普通商品住房用地,徐州市,沛县,沛县中金置业投资有限公司建卢卡庄园,沛县经济开发区汉玉路西侧、台州路北侧、汉兴路东侧,中低价位、中小套型普通商品住房用地70年，其他商服用地40年,挂牌,,1414,,,,2015年4月16日,0.4711,1.002.20,,沛县中金置业投资有限公司?,,,,,,,,,,,,,,2015年10月16日,2018年10月16日
5201,中低价位、中小套型普通商品住房用地,徐州市,沛县,沛县中金置业投资有限公司建卢卡庄园,沛县经济开发区台州路南侧、汉兴路东侧、韩信路北侧,中低价位、中小套型普通商品住房用地70年，其他商服用地40年,挂牌,,1302,,,,2015年4月16日,0.4339,1.002.20,,沛县中金置业投资有限公司?,,,,,,,,,,,,,,2015年10月16日,2018年10月16日
5202,中低价位、中小套型普通商品住房用地,徐州市,睢宁县,徐州万国房地产开发有限公司建商住（定销房）用地,永安路北、规划文学路西,69,挂牌,,5080,,,,2015年4月15日,5.625424,1.001.32,,徐州万国房地产开发有限公司?,,,,,,,,,,,,,,2015年11月15日,2016年4月15日
5203,中低价位、中小套型普通商品住房用地,徐州市,睢宁县,徐州万国房地产开发有限公司建商住（定销房）用地,永安路北、规划文学路西,70,挂牌,,5210,,,,2015年4月15日,5.700534,1.001.80,,徐州万国房地产开发有限公司?,,,,,,,,,,,,,,2015年11月15日,2017年4月15日
5204,中低价位、中小套型普通商品住房用地,徐州市,睢宁县,徐州万国房地产开发有限公司建商住（定销房）用地,新城路北、规划环东路东,70,挂牌,,2885,,,,2015年4月15日,3.134425,1.002.30,,徐州万国房地产开发有限公司?,,,,,,,,,,,,,,2015年11月15日,2017年4月15日
5205,中低价位、中小套型普通商品住房用地,徐州市,睢宁县,徐州万国房地产开发有限公司建商住（定销房）用地,新城路北、规划环东路西,70,挂牌,,3585,,,,2015年4月15日,3.867661,1.002.30,,徐州万国房地产开发有限公司?,,,,,,,,,,,,,,2015年11月15日,2017年4月15日
5206,其他商服用地,徐州市,睢宁县,江苏佳沐房地产开发有限公司建商业用地,双沟镇双塔路东、接碱河南,40,挂牌,,2100,,,,2015年4月14日,2.543889,0.002.00,,江苏佳沐房地产开发有限公司?,,,,,,,,,,,,,,2016年1月14日,2018年4月14日
5207,中低价位、中小套型普通商品住房用地,徐州市,睢宁县,江苏盛志置业集团有限公司建商住用地,双沟镇104国道北、新华东路南,70,挂牌,,1085,,,,2015年4月14日,1.441146,1.002.20,,江苏盛志置业集团有限公司?,,,,,,,,,,,,,,2016年1月14日,2018年4月14日
5208,其他商服用地,徐州市,睢宁县,江苏佳沐房地产开发有限公司建商业用地,双沟镇104国道北、双沟医院东,40,挂牌,,1220,,,,2015年4月14日,1.666641,0.001.70,,江苏佳沐房地产开发有限公司?,,,,,,,,,,,,,,2015年11月14日,2018年4月14日
5209,公共设施用地,徐州市,沛县,沛县公安消防大队沛县特勤消防站工程,沛县新城区张良路南侧、红光路西侧,,划拨,,0,,,,2015年4月14日,0.984,0.001.00,,沛县公安消防大队,,,,,,,,,,,,,,2015年10月14日,2017年10月14日
5210,其他商服用地,徐州市,睢宁县,江苏盛志置业集团有限公司建商业用地,双沟镇104国道北、双塔路东,40,挂牌,,3345,,,,2015年4月14日,4.048475,0.002.50,,江苏盛志置业集团有限公司?,,,,,,,,,,,,,,2015年11月14日,2018年4月14日
5211,中低价位、中小套型普通商品住房用地,徐州市,贾汪区,徐州市贾汪城市建设投资有限公司,贾汪区新华路加气站东侧、原铁路货场西侧,70,挂牌,,310,,,,2015年4月13日,0.5903,1.101.40,,徐州市贾汪城市建设投资有限公司?,,,,,,,,,,,,,,2016年1月1日,2017年12月31日
5212,中低价位、中小套型普通商品住房用地,徐州市,贾汪区,徐州市贾汪城市建设投资有限公司,贾汪区星光花园一期南侧、原综合厂北侧,中低价位、中小套型普通商品住房用地70年，其他商服用地40年,挂牌,,1331,,,,2015年4月13日,2.9563,1.201.50,,徐州市贾汪城市建设投资有限公司?,,,,,,,,,,,,,,2016年1月1日,2017年12月31日
5213,中低价位、中小套型普通商品住房用地,徐州市,睢宁县,徐州吉盛置业有限公司建商住用地,双沟镇104国道南侧、双塔路东,70,挂牌,,850,,,,2015年4月13日,1.327202,1.001.70,,徐州吉盛置业有限公司?,,,,,,,,,,,,,,2015年11月13日,2018年4月13日
5214,经济适用住房用地,徐州市,新沂市,新沂市经济适用住房发展中心玫瑰家园,新沂市新安街道新南社区轻工路西、五华路北侧。,,划拨,,0,,,,2015年4月13日,2.0273,1.002.50,,新沂市经济适用住房发展中心,,,,,,,,,,,,,,2015年6月13日,2016年5月13日
5215,经济适用住房用地,徐州市,新沂市,新沂市经济适用住房发展中心怡东花园,新沂市北沟街道徐海路北、黄沭路西侧。,,划拨,,0,,,,2015年4月13日,3.333,1.302.00,,新沂市经济适用住房发展中心,,,,,,,,,,,,,,2015年6月13日,2017年6月13日
5216,经济适用住房用地,徐州市,新沂市,新沂市城投置业有限公司四季花城一期工程,新沂市新安街道新南社区马陵山路南、上海路东侧。,,划拨,,0,,,,2015年4月13日,6.1917,1.302.50,,新沂市城投置业有限公司,,,,,,,,,,,,,,2015年6月13日,2018年6月13日
5217,公共设施用地,徐州市,云龙区,淮海水利委员会沂沭泗水利管理局新城区昆仑大道以南、明正路以东南水北调管理设施及巡测基地(剩余部分),新城区昆仑大道以南、明正路以东,,划拨,,0,,,,2015年4月13日,0.1645,0.000.00,,淮海水利委员会沂沭泗水利管理局,,,,,,,,,,,,,,2015年10月13日,2017年4月13日
5218,医卫慈善用地,徐州市,铜山县,铜山区卫生局拾屯社区卫生服务中心,铜山区拾屯街道办事处杨屯中学北侧、天齐路东侧,,划拨,,,,,,2015年4月8日,0.8433,1.2,,铜山区卫生局,,,,,,,,,,,,,,2015年10月13日,2017年10月13日
5219,中低价位、中小套型普通商品住房用地,徐州市,铜山县,徐州铁矿集团有限公司,利国镇镇区,70,挂牌,,1385,,,,2015年4月7日,1.84695,1.001.30,,徐州铁矿集团有限公司?,,,,,,,,,,,,,,2015年10月7日,2017年10月7日
5220,中低价位、中小套型普通商品住房用地,徐州市,铜山县,李为官,大许镇太山村,70,挂牌,,135,,,,2015年4月7日,0.1275,1.301.80,,李为官?,,,,,,,,,,,,,,2015年10月7日,2017年10月7日
5221,街巷用地,徐州市,铜山县,徐州苏家客运服务有限公司,柳新镇苏家村,50,挂牌,,86,,,,2015年4月7日,0.3333,0.001.40,,徐州苏家客运服务有限公司?,,,,,,,,,,,,,,2015年10月7日,2017年10月7日
5222,中低价位、中小套型普通商品住房用地,徐州市,铜山县,徐州铁矿集团有限公司,利国镇镇区,70,挂牌,,1594,,,,2015年4月7日,2.1244,1.001.30,,徐州铁矿集团有限公司?,,,,,,,,,,,,,,2015年10月7日,2017年10月7日
5223,仓储用地,徐州市,铜山县,徐州梓崴工程机械有限公司,柳新镇杨场村,50,挂牌,,231,,,,2015年4月7日,0.9861,0.701.20,,徐州梓崴工程机械有限公司?,,,,,,,,,,,,,,2015年10月7日,2017年10月7日
5224,其他商服用地,徐州市,铜山县,徐州大丰置业有限公司,大学路东,70,挂牌,,7448,,,,2015年4月7日,4.4719,1.201.60,,徐州大丰置业有限公司?,,,,,,,,,,,,,,2015年10月7日,2017年10月7日
5225,工业用地,徐州市,铜山县,徐州正鑫集团鹰山水泥有限公司,张集镇吴邵村,50,挂牌,,693,,,,2015年4月7日,4.1993,1.000.00,,徐州正鑫集团鹰山水泥有限公司?,,,,,,,,,,,,,,2015年10月7日,2017年10月7日
5226,工业用地,徐州市,铜山县,徐州康腾传动科技发展有限公司,茅村镇赵庄村,50,挂牌,,855,,,,2015年4月7日,5.1801,1.000.00,,徐州康腾传动科技发展有限公司?,,,,,,,,,,,,,,2015年10月7日,2017年10月7日
5227,其他商服用地,徐州市,睢宁县,睢宁县润企投资有限公司建商服用地,下邳大道北、白塘河东,40,挂牌,,3630,,,,2015年4月3日,3.335186,0.001.50,,睢宁县润企投资有限公司?,,,,,,,,,,,,,,2015年11月3日,2017年4月3日
