编号,用途,省市,区县,宗地名称,宗地位置,出让年限,交易方式,起始价（万元）,成交价(万元),溢价率,成交年份,成交年月,成交时间,出让面积,容积率,建筑面积（平方米）,受让单位,母公司,所属集团公司,建设单位,设计单位,施工单位,监理单位,开工时间,建设用地规划许可证,建设工程规划许可证,竣工时间,全装修要求,装配式建筑比例（%）,单体预制率,约定开工时间,约定竣工时间
187,工业用地,泰州市,泰兴市,惠尔新机械泰兴有限公司,黄桥镇韩庄村王韩1、2、8组,50,挂牌出让,,557.753,,2020,######,######,10234,2,20468,惠尔新机械泰兴有限公司,,,,,,,,,,,,,,######,######
188,工业用地,泰州市,泰兴市,泰州市昱昊新材料科技有限公司,黄桥镇韩庄村王韩1、8组，余庄村顾何3组、王庄6组,50,挂牌出让,,861.4004,,2020,######,######,17332,2,34664,泰州市昱昊新材料科技有限公司,,,,,,,,,,,,,,######,######
189,工业用地,泰州市,泰兴市,江苏百依高新材料有限公司,黄桥镇韩庄村王韩1、8组，余庄村顾何3组、王庄6组,50,挂牌出让,,846.9435,,2020,######,######,16705,2,33410,江苏百依高新材料有限公司,,,,,,,,,,,,,,######,######
190,工业用地,泰州市,泰兴市,江苏极度智造展览展示工程有限公司,新街镇霍庄村路南、路北、港东组,50,挂牌出让,,657.7052,,2020,######,######,14551,2,29102,江苏极度智造展览展示工程有限公司,,,,,,,,,,,,,,######,######
191,工业用地,泰州市,泰兴市,江苏电盛展览展示有限公司,新街镇霍庄村路南、路北、港东组,50,挂牌出让,,790.2316,,2020,######,######,17483,2,34966,江苏电盛展览展示有限公司,,,,,,,,,,,,,,######,######
192,工业用地,泰州市,泰兴市,江苏七彩新型建材有限公司,新街镇东申村6组,50,挂牌出让,,41.4,,2020,######,######,600,2,1200,江苏七彩新型建材有限公司,,,,,,,,,,,,,,######,######
193,工业用地,泰州市,泰兴市,泰兴市卡德机电设备有限公司,分界镇官庄村村集体,50,挂牌出让,,79.3616,,2020,######,######,2056,2,4112,泰兴市卡德机电设备有限公司,,,,,,,,,,,,,,######,######
196,工业用地,泰州市,兴化市,江苏兴业船艇有限公司,兴化市开发区花溪路北侧、卤汀河路西侧,50,挂牌出让,,186,,2020,######,######,6688.7,2,13377.4,江苏兴业船艇有限公司,,,,,,,,,,,,,,######,######
197,工业用地,泰州市,兴化市,兴化市宏达管业有限公司,兴化市张郭镇南甸区域工业园,50,挂牌出让,,64.5,,2020,######,######,2312.7,2,4625.4,兴化市宏达管业有限公司,,,,,,,,,,,,,,######,######
198,工业用地,泰州市,兴化市,兴化市久龙电热电器有限公司,兴化市张郭镇南甸区域工业园,50,挂牌出让,,36,,2020,######,######,1293.8,2,2587.6,兴化市久龙电热电器有限公司,,,,,,,,,,,,,,######,######
199,工业用地,泰州市,兴化市,江苏申文金属材料有限公司,兴化市张郭镇南甸区域工业园,50,挂牌出让,,71,,2020,######,######,2552.8,2,5105.6,江苏申文金属材料有限公司,,,,,,,,,,,,,,######,######
200,工业用地,泰州市,兴化市,泰州市祥泰电热电器有限公司,兴化市张郭镇南甸区域工业园,50,挂牌出让,,72.5,,2020,######,######,2611.6,2,5223.2,泰州市祥泰电热电器有限公司,,,,,,,,,,,,,,######,######
201,工业用地,泰州市,兴化市,江苏中远电气设备有限公司,兴化市张郭镇刘纪村刘西区域,50,挂牌出让,,107.5,,2020,######,######,3862.9,2,7725.8,江苏中远电气设备有限公司,,,,,,,,,,,,,,######,######
202,工业用地,泰州市,兴化市,江苏陆联木业有限公司,兴化市安丰镇工业园区永安路北侧,50,挂牌出让,,247.5,,2020,######,######,8917.9,2,17835.8,江苏陆联木业有限公司,,,,,,,,,,,,,,######,######
203,工业用地,泰州市,兴化市,江苏飞月轴瓦有限公司,兴化市安丰镇九丰村宁盐公路西侧,50,挂牌出让,,202.5,,2020,######,######,3174,2,6348,江苏飞月轴瓦有限公司,,,,,,,,,,,,,,######,######
206,工业用地,泰州市,海陵区,海陵区泰康路东侧、兴陵路北侧地块一地块,海陵区泰康路东侧、兴陵路北侧地块一,50,挂牌出让,,1086,,2020,######,######,23894,1.2,28672.8,泰州盛城机械有限公司,,,,,,,,,,,,,,######,######
207,工业用地,泰州市,海陵区,海陵区天罡路北侧（一开电器一期工程北侧）地块,海陵区天罡路北侧（一开电器一期工程北侧）,50,挂牌出让,,335,,2020,######,######,9481,2,18962,江苏一开电力科技有限公司,,,,,,,,,,,,,,######,######
208,工业用地,泰州市,靖江市,江苏国信秦港港务有限公司,斜桥镇安宁村、六一村、六助村,42.1,协议出让,,482.93,,2020,######,######,17886,0,0,江苏国信秦港港务有限公司,,,,,,,,,,,,,,######,######
216,工业用地,泰州市,姜堰市,江苏海森电气科技有限公司,淤溪镇靳潭村,50,挂牌出让,,1136.5,,2020,######,######,26066,0,0,江苏海森电气科技有限公司,,,,,,,,,,,,,,######,######
217,工业用地,泰州市,姜堰市,江苏海森电气科技有限公司,淤溪镇靳潭村,50,挂牌出让,,565.3,,2020,######,######,12966,0,0,江苏海森电气科技有限公司,,,,,,,,,,,,,,######,######
226,工业用地,泰州市,海陵区,海陵区泰盛路西侧、兴陵路北侧地块,海陵区泰盛路西侧、兴陵路北侧,50,挂牌出让,,2468,,2020,######,######,54204,1.4,75885.6,江苏圆睿数码科技有限公司,,,,,,,,,,,,,,######,######
227,工业用地,泰州市,海陵区,海陵区泰康路东侧、横六路南侧地块,海陵区泰康路东侧、横六路南侧,50,挂牌出让,,449,,2020,######,######,10033,1.8,18059.4,江苏泰铁智能科技有限公司,,,,,,,,,,,,,,######,######
228,工业用地,泰州市,海陵区,海陵区泰康路东侧、兴陵路北侧地块二地块,海陵区泰康路东侧、兴陵路北侧地块二,50,挂牌出让,,634,,2020,######,######,14028,1.8,25250.4,泰州豹变智控科技有限公司,,,,,,,,,,,,,,######,######
229,工业用地,泰州市,靖江市,江苏骏龙光电科技股份有限公司,靖城镇柏一村、旺桥村,43.42,挂牌出让,,593.88,,2020,######,######,21286,2,42572,江苏骏龙光电科技股份有限公司,,,,,,,,,,,,,,######,######
234,工业用地,泰州市,姜堰市,泰州市姜堰区经开集团有限公司,开发区军埔村,50,挂牌出让,,595.4,,2019,2019年12,######,19330,0,0,泰州市姜堰区经开集团有限公司,,,,,,,,,,,,,,######,######
235,工业用地,泰州市,姜堰市,泰州市姜堰区经开集团有限公司,开发区军埔村,50,挂牌出让,,1539.8,,2019,2019年12,######,49994,0,0,泰州市姜堰区经开集团有限公司,,,,,,,,,,,,,,######,######
236,工业用地,泰州市,海陵区,海陵区江州路西侧、兴园路北侧地块,海陵区江州路西侧、兴园路北侧,50,挂牌出让,,1152,,2019,2019年12,######,32424,1.2,38908.8,泰州海陵城市发展集团有限公司,,,,,,,,,,,,,,######,######
237,工业用地,泰州市,海陵区,海陵区江州路西侧、兴园路南侧地块,海陵区江州路西侧、兴园路南侧,50,挂牌出让,,396,,2019,2019年12,######,11051,1.2,13261.2,泰州海陵城市发展集团有限公司,,,,,,,,,,,,,,######,######
245,工业用地,泰州市,兴化市,泰州楚峰环境科技有限公司,兴化市开发区创汇路南侧、园区道路东侧,50,挂牌出让,,248.5,,2019,2019年12,######,8948.6,2,17897.2,泰州楚峰环境科技有限公司,,,,,,,,,,,,,,######,######
246,工业用地,泰州市,兴化市,兴化市佳杰塑料制品有限公司,兴化市竹泓镇尖沟村兴旺路南侧,50,挂牌出让,,183.5,,2019,2019年12,######,6602.7,2,13205.4,兴化市佳杰塑料制品有限公司,,,,,,,,,,,,,,######,######
247,工业用地,泰州市,兴化市,泰州市锦荣机械有限公司,兴化市开发区创汇路南侧、卤汀河路西侧,50,挂牌出让,,368,,2019,2019年12,######,13259.1,2,26518.2,泰州市锦荣机械有限公司,,,,,,,,,,,,,,######,######
248,工业用地,泰州市,兴化市,泰州云天建设工程有限公司,兴化市开发区南山路东侧、单家路北侧,50,挂牌出让,,103.5,,2019,2019年12,######,3717.4,2,7434.8,泰州云天建设工程有限公司,,,,,,,,,,,,,,######,######
249,工业用地,泰州市,兴化市,泰州华彩文化用品有限公司,兴化市周庄镇创业路西侧,50,挂牌出让,,290,,2019,2019年12,######,10442.9,2,20885.8,泰州华彩文化用品有限公司,,,,,,,,,,,,,,######,######
250,工业用地,泰州市,兴化市,泰州佳泓木业有限公司,兴化市竹泓镇竹二村文化路北侧,50,挂牌出让,,50,,2019,2019年12,######,1800.3,2,3600.6,泰州佳泓木业有限公司,,,,,,,,,,,,,,######,######
251,工业用地,泰州市,兴化市,兴化市张郭镇朝阳投资有限公司,兴化市张郭镇刘纪村352省道南侧,50,挂牌出让,,468,,2019,2019年12,######,16854.4,2,33708.8,兴化市张郭镇朝阳投资有限公司,,,,,,,,,,,,,,######,######
252,工业用地,泰州市,兴化市,江苏大厨四宝食品有限公司,兴化市开发区南山路西侧、凝心路北侧,50,挂牌出让,,3176.5,,2019,2019年12,######,114457.7,2,228915.4,江苏大厨四宝食品有限公司,,,,,,,,,,,,,,######,######
253,工业用地,泰州市,泰州市本级,医药高新区祥泰路西侧、药城大道北侧地块,医药高新区祥泰路西侧、药城大道北侧,50,挂牌出让,,3150,,2019,2019年12,######,81946,2,163892,江苏瑞科生物技术有限公司,,,,,,,,,,,,,,######,######
259,工业用地,泰州市,泰兴市,江苏丽佳农牧股份有限公司,元竹镇镇北村19组,50,挂牌出让,,75.64,,2019,2019年12,######,1891,2,3782,江苏丽佳农牧股份有限公司,,,,,,,,,,,,,,######,######
260,工业用地,泰州市,泰兴市,江苏鼎瑞电气有限公司,姚王镇新镇居委会陆庄3、4组，肖万1、2、6组,50,挂牌出让,,379.2,,2019,2019年12,######,8000,2,16000,江苏鼎瑞电气有限公司,,,,,,,,,,,,,,######,######
261,工业用地,泰州市,泰兴市,新浦烯烃（泰兴）有限公司,滨江镇褚港村徐桥组,50,挂牌出让,,587.68,,2019,2019年12,######,14692,2.5,36730,新浦烯烃（泰兴）有限公司,,,,,,,,,,,,,,######,######
263,工业用地,泰州市,泰兴市,兆丰科技（泰兴）有限公司,姚王镇新镇居委会陆庄3、4组，肖万1、2、6组,50,挂牌出让,,105.52,,2019,2019年12,######,2638,2,5276,兆丰科技（泰兴）有限公司,,,,,,,,,,,,,,######,######
264,工业用地,泰州市,泰兴市,泰兴市瑞泰投资开发有限公司,滨江镇蒋榨村前楼、东杨、西杨组,50,挂牌出让,,289.64,,2019,2019年12,######,7241,2.5,18102.5,泰兴市瑞泰投资开发有限公司,,,,,,,,,,,,,,######,######
265,工业用地,泰州市,泰兴市,泰兴市凌晟机械制造有限公司,河失镇河头居委会杜庄1、2组，司马村司马10组,50,挂牌出让,,290,,2019,2019年12,######,5800,2,11600,泰兴市凌晟机械制造有限公司,,,,,,,,,,,,,,######,######
266,工业用地,泰州市,泰兴市,泰兴市黄桥烧饼技术培训中心,黄桥镇胜利村焦庄9组,50,挂牌出让,,437.2655,,2019,2019年12,######,7349,2.5,18372.5,泰兴市黄桥烧饼技术培训中心,,,,,,,,,,,,,,######,######
267,工业用地,泰州市,泰兴市,惠尔新机械泰兴有限公司,黄桥镇吴韩村吴韩5、6、7、8组,50,挂牌出让,,2540.44,,2019,2019年12,######,63511,2,127022,惠尔新机械泰兴有限公司,,,,,,,,,,,,,,######,######
268,工业用地,泰州市,泰兴市,泰州兴普泰生物制药有限公司,滨江镇天星村前圩、张周、西元、陶高组，翻身村丁元组,50,挂牌出让,,3200,,2019,2019年12,######,80000,2,160000,泰州兴普泰生物制药有限公司,,,,,,,,,,,,,,######,######
269,工业用地,泰州市,泰兴市,中万恩（泰兴）科技有限公司,滨江镇石桥村东垈、东方红、扁垈、殷垈组,50,挂牌出让,,756.68,,2019,2019年12,######,18917,2,37834,中万恩（泰兴）科技有限公司,,,,,,,,,,,,,,######,######
270,工业用地,泰州市,泰兴市,泰兴市襟江投资有限公司,滨江镇石桥村西垈、奚坝组,50,挂牌出让,,1907.92,,2019,2019年12,######,47698,2,95396,泰兴市襟江投资有限公司,,,,,,,,,,,,,,######,######
271,工业用地,泰州市,泰兴市,江苏金鹏防火板业有限公司,高新区甸何中沟西侧,50,挂牌出让,,733.315,,2019,2019年12,######,13333,2,26666,江苏金鹏防火板业有限公司,,,,,,,,,,,,,,######,######
272,工业用地,泰州市,泰兴市,泰兴市顶力液压机械有限公司,河失镇沈丁村村集体、沈庄6组,50,挂牌出让,,79.1615,,2019,2019年12,######,1945,2,3890,泰兴市顶力液压机械有限公司,,,,,,,,,,,,,,######,######
273,工业用地,泰州市,泰兴市,泰兴市鸿翔水族馆工程有限公司,济川街道办蔡巷村蔡西组,50,挂牌出让,,170.04,,2019,2019年12,######,4251,2,8502,泰兴市鸿翔水族馆工程有限公司,,,,,,,,,,,,,,######,######
274,工业用地,泰州市,泰兴市,泰兴市骏达金属制品有限公司,古溪镇横垛社区刘王2组,50,挂牌出让,,265.98,,2019,2019年12,######,6820,2,13640,泰兴市骏达金属制品有限公司,,,,,,,,,,,,,,######,######
275,工业用地,泰州市,泰兴市,泰兴市东方药用包装材料有限公司,滨江镇翻身村翻一、翻二、翻三组,50,挂牌出让,,726.72,,2019,2019年12,######,18168,2,36336,泰兴市东方药用包装材料有限公司,,,,,,,,,,,,,,######,######
276,工业用地,泰州市,泰兴市,泰兴市东方药用包装材料有限公司,滨江镇翻身村翻一、翻二组，卢碾村卢垈、北陈组,50,挂牌出让,,1161.64,,2019,2019年12,######,29041,2,58082,泰兴市东方药用包装材料有限公司,,,,,,,,,,,,,,######,######
277,工业用地,泰州市,泰兴市,泰兴市兴盛资产投资公司,济川街道办园区银沙路西侧、振泰路东侧,50,挂牌出让,,2390.58,,2019,2019年12,######,50328,2,100656,泰兴市兴盛资产投资公司,,,,,,,,,,,,,,######,######
278,工业用地,泰州市,泰兴市,泰兴市兴盛资产投资公司,济川街道办园区金沙路西侧,50,挂牌出让,,1377.6,,2019,2019年12,######,34440,2,68880,泰兴市兴盛资产投资公司,,,,,,,,,,,,,,######,######
279,工业用地,泰州市,靖江市,靖江市华晟重金属防控有限公司,西来镇丹华村,42.74,协议出让,,41.99,,2019,2019年12,######,1138,2,2276,靖江市华晟重金属防控有限公司,,,,,,,,,,,,,,######,######
335,工业用地,泰州市,兴化市,江苏潮帆钢结构工程有限公司,兴化市大邹镇工业集中区,50,挂牌出让,,283,,2019,2019年12,######,10181.1,2,20362.2,江苏潮帆钢结构工程有限公司,,,,,,,,,,,,,,######,######
336,工业用地,泰州市,兴化市,兴化金拓帽业有限公司,兴化市合陈镇工业园区昌合路北,50,挂牌出让,,151,,2019,2019年12,######,5431,2,10862,兴化金拓帽业有限公司,,,,,,,,,,,,,,######,######
337,工业用地,泰州市,兴化市,江苏春龙亚麻纺织有限公司,兴化市开发区刘陆村汤临线西侧,50,挂牌出让,,133,,2019,2019年12,######,4777.5,2,9555,江苏春龙亚麻纺织有限公司,,,,,,,,,,,,,,######,######
338,工业用地,泰州市,兴化市,泰州市久力机械有限公司,兴化市开发区老阁村机耕路南侧、汤临路西侧,50,挂牌出让,,204,,2019,2019年12,######,7346.2,2,14692.4,泰州市久力机械有限公司,,,,,,,,,,,,,,######,######
341,工业用地,泰州市,兴化市,江苏康通新材料产业有限公司,兴化市戴南镇创新路西侧,50,挂牌出让,,3880.5,,2019,2019年12,######,139830.7,2,279661.4,兴化市泰淇不锈钢贸易有限公司,,,,,,,,,,,,,,######,######
342,工业用地,泰州市,兴化市,泰州景澜工艺制品有限公司,兴化市沈伦镇安塘村,50,挂牌出让,,120.5,,2019,2019年12,######,4336.8,2,8673.6,泰州景澜工艺制品有限公司,,,,,,,,,,,,,,######,######
358,工业用地,泰州市,泰兴市,泰兴市汇宇环保材料有限公司,古溪镇阳光大道北侧,50,挂牌出让,,347.7564,,2019,2019年11,######,6662,2,13324,泰兴市汇宇环保材料有限公司,,,,,,,,,,,,,,######,######
359,工业用地,泰州市,泰兴市,泰兴市化纤刀具厂,曲霞镇镇西村张匡11、13组,50,挂牌出让,,110.276,,2019,2019年11,######,2902,2,5804,泰兴市化纤刀具厂,,,,,,,,,,,,,,######,######
360,工业用地,泰州市,泰兴市,江苏泰隆减速机股份有限公司,姚王镇姚垈村村集体、先西1、2、3、4、5组，姚垈2、3、4、5、6组,50,挂牌出让,,9136.285,,2019,2019年11,######,151263,2,302526,江苏泰隆减速机股份有限公司,,,,,,,,,,,,,,######,######
361,仓储用地,泰州市,泰兴市,泰兴市智光环保科技有限公司,姚王镇王庄村盐泥1组,50,挂牌出让,,94.512,,2019,2019年11,######,1969,2,3938,泰兴市智光环保科技有限公司,,,,,,,,,,,,,,######,######
362,仓储用地,泰州市,泰兴市,江苏三木物流有限公司,滨江镇过船村解放组、褚港村新村组，泰兴市长江渔业公司,50,挂牌出让,,712.3025,,2019,2019年11,######,15655,2,31310,江苏三木物流有限公司,,,,,,,,,,,,,,######,######
363,工业用地,泰州市,泰兴市,泰兴市航海机械厂,济川街道办集体、向阳村张垈组,50,挂牌出让,,43.76,,2019,2019年11,######,1094,2,2188,泰兴市航海机械厂,,,,,,,,,,,,,,######,######
364,仓储用地,泰州市,泰兴市,江苏三木物流有限公司,滨江镇过船村解放组、褚港村新村组，泰兴市长江渔业公司,50,挂牌出让,,35.3535,,2019,2019年11,######,777,2,1554,江苏三木物流有限公司,,,,,,,,,,,,,,######,######
392,工业用地,泰州市,泰兴市,栗田工业（泰兴）水处理有限公司,滨江镇天星村前圩、后圩、西元组,50,挂牌出让,,2400,,2019,2019年11,######,60000,2.5,150000,栗田工业（泰兴）水处理有限公司,,,,,,,,,,,,,,######,######
393,工业用地,泰州市,泰兴市,泰兴市襟江投资有限公司,滨江镇石桥村曹庄、西垈、东垡组，红旗村奚垈组,50,挂牌出让,,2645.64,,2019,2019年11,######,66141,2,132282,泰兴市襟江投资有限公司,,,,,,,,,,,,,,######,######
394,工业用地,泰州市,泰兴市,江苏新虹润金属材料有限公司,虹桥镇同德村石南组,50,挂牌出让,,181.545,,2019,2019年11,######,3990,2,7980,江苏新虹润金属材料有限公司,,,,,,,,,,,,,,######,######
395,工业用地,泰州市,泰兴市,江苏创谊电器有限公司,古溪镇顾庄村（原顾庄小学地块）,50,挂牌出让,,63.1125,,2019,2019年11,######,1485,2,2970,江苏创谊电器有限公司,,,,,,,,,,,,,,######,######
397,工业用地,泰州市,兴化市,兴化市常兴建材厂,兴化市陈堡镇校果村,50,挂牌出让,,1178.5,,2019,2019年11,######,42456,2,84912,兴化市常兴建材厂,,,,,,,,,,,,,,######,######
398,工业用地,泰州市,兴化市,泰州市天元精密铸造有限公司,兴化市陈堡镇高里庄村,50,挂牌出让,,115,,2019,2019年11,######,4128.1,2,8256.2,泰州市天元精密铸造有限公司,,,,,,,,,,,,,,######,######
399,工业用地,泰州市,兴化市,泰州市天元精密铸造有限公司,兴化市陈堡镇高里庄村,50,挂牌出让,,48.5,,2019,2019年11,######,1737.1,2,3474.2,泰州市天元精密铸造有限公司,,,,,,,,,,,,,,######,######
408,工业用地,泰州市,泰兴市,泰兴市兴盛资产投资公司,济川街道办向阳村高东、高西组,50,挂牌出让,,416.04,,2019,2019年11,######,10401,2,20802,泰兴市兴盛资产投资公司,,,,,,,,,,,,,,######,######
