行政区,项目名称,项目位置,面积(公顷),土地用途,供地方式,土地使用年限,行业分类,成交价格(万元),土地使用权人,约定容积率,合同签订日期,约定开工时间,约定竣工时间,,
埇桥区,安徽三原智能机械科技有限公司,埇桥经济开发区：桃山村用地以南、以东，滨河路以西，闵子大道以北。,2.2382,工业用地,挂牌出让,50,专用设备制造业,352.5165,安徽三原智能机械科技有限公司,1,2020年4月12日,2020年10月20日,2021年10月19日,,
埇桥区,安徽思科电气有限公司,埇桥经济开发区：左洼村、桃山村用地以北、以南，左洼村用地以西，滨河路以东。,2.6898,工业用地,挂牌出让,50,通用设备制造业,423.6435,安徽思科电气有限公司,1,2020年4月12日,2020年10月20日,2021年10月19日,,
埇桥区,安徽高开电力设备有限公司,埇桥经济开发区：桃山村用地以南、以北、以西、以东。,2.5504,工业用地,挂牌出让,50,通用设备制造业,401.688,安徽高开电力设备有限公司,1,2020年4月12日,2020年10月20日,2021年10月19日,,
埇桥区,安徽鼎晴机械科技有限公司,埇桥经济开发区：宿州文君自动化、徐州嘉益托辊公司用地以东，宿州鼎晴公司用地以北，三环村用地以南，滨海路以西。,5.018,工业用地,挂牌出让,50,金属制品业,790.335,安徽鼎晴机械科技有限公司,1,2020年4月12日,2020年10月9日,2021年10月10日,,
埇桥区,安徽环舜实业发展有限公司,埇桥经济开发区：滨河路以东，三环村用地以南、以西，宿州马龙集团公司用地以北。,4.0335,工业用地,挂牌出让,50,金属制品业,635.2763,安徽环舜实业发展有限公司,1,2020年4月12日,2020年10月20日,2021年10月19日,,
宿州市本级,宿州市汉沣置业有限公司,宿州市北关办西昌北路东侧,8.410579,城镇住宅用地,挂牌出让,70,房地产业,29268.8184,宿州市汉沣置业有限公司,1.902.40,2020年4月10日,2021年4月9日,2024年4月8日,,
宿州市本级,中煤矿山建设集团安徽安厦房地产有限责任公司,宿州市埇桥区三八街道办事处矿建街以西,3.647474,城镇住宅用地,挂牌出让,70,房地产业,16413.63,中煤矿山建设集团安徽安厦房地产有限责任公司,1.602.00,2020年4月10日,2021年4月9日,2022年4月8日,,
宿州市本级,宿州市顺安置业有限公司,宿州市银河一路西关办事处和园社区,5.606036,城镇住宅用地,拍卖出让,城镇住宅用地70年; 商务金融用地40年;,房地产业,38008.906,宿州市顺安置业有限公司,1.802.70,2020年4月10日,2021年4月9日,2023年4月8日,,
宿州市本级,宿州市恒丰房地产开发有限公司,汴河路以北,4.792895,城镇住宅用地,挂牌出让,70,房地产业,16894.949,宿州市恒丰房地产开发有限公司,1.003.00,2020年4月10日,2021年4月9日,2023年4月8日,,
宿州市本级,中十冶集团投资开发（宿州）有限公司,宿州市北关办西昌北路东侧,13.150041,城镇住宅用地,挂牌出让,70,房地产业,46353.891,中十冶集团投资开发（宿州）有限公司,1.902.40,2020年4月10日,2021年4月9日,2024年4月8日,,
宿州市本级,宿州市金皖房地产发展有限公司,宿州市西关街道办事处和园社区胜利西路北侧,12.53572,城镇住宅用地,挂牌出让,70,房地产业,46068.771,宿州市金皖房地产发展有限公司,1.802.20,2020年4月10日,2021年4月9日,2024年4月8日,,
宿州市本级,宿州中原泛美教育投资有限公司,宿马现代产业园区子贡路东侧、马鞍山大道北侧,5.849154,教育用地,挂牌出让,50,教育业,3070.8055,宿州中原泛美教育投资有限公司,1.2,2020年4月10日,2020年9月9日,2021年9月8日,,
宿州市本级,宿州市妇幼保健院综合楼项目,宿州市高新区人民路东侧安徽省宿州市立医院院内,1.279009,医疗卫生用地,划拨,,卫生,,宿州市妇幼保健计划生育服务中心（宿州市妇幼保健院）,1.502.60,2020年4月9日,2020年9月8日,2021年9月7日,,
宿州市本级,宿州市第五小学项目,宿州市埇桥区北关社区黄庄安置区东南角,3.234402,教育用地,划拨,,教育业,,宿州市重点工程建设管理局,0.400.80,2020年4月9日,2020年9月8日,2021年9月7日,,
泗县,御河景苑,南二环路与草庙路交汇处西北角,5.169923,城镇住宅用地,划拨,,房地产业,,泗县虹乡建设发展有限责任公司,2.502.50,2020年4月8日,2020年5月1日,2022年5月1日,,
萧县,萧县黄圣路建设工程,萧县圣泉乡圣泉社区,1.3304,城镇村道路用地,划拨,,国家机构,,萧县住房和城乡建设局,,2020年4月7日,2021年6月30日,2022年6月30日,,
萧县,萧县教育路西延,萧县龙城镇前梅社区、后梅社区,3.5553,城镇村道路用地,划拨,,国家机构,,萧县住房和城乡建设局,,2020年4月7日,,,,
萧县,萧县世纪大道东延建设工程,萧县龙城镇城东社区,1.5212,城镇村道路用地,划拨,,国家机构,,萧县住房和城乡建设局,,2020年4月7日,,,,
萧县,萧县健康路南延,萧县龙城镇黄桥社区、丁里镇梁庄社区,6.611,城镇村道路用地,划拨,,国家机构,,萧县住房和城乡建设局,,2020年4月7日,,,,
萧县,萧县凤城新区滨河路市政工程,萧县圣泉乡黄安子社区、龙城镇岱湖社区,3.5535,城镇村道路用地,划拨,,国家机构,,萧县住房和城乡建设局,,2020年4月7日,2021年6月30日,2022年6月30日,,
萧县,萧县市场路建设工程,萧县龙城镇城东社区,1.219,城镇村道路用地,划拨,,国家机构,,萧县住房和城乡建设局,,2020年4月7日,,,,
萧县,萧县凤山新区兴业路,萧县圣泉乡圣泉社区,3.4987,城镇村道路用地,划拨,,国家机构,,萧县住房和城乡建设局,,2020年4月7日,,,,
萧县,萧县凤山新区发展大道污水泵站,萧县圣泉乡圣泉社区,0.1166,公用设施用地,划拨,,国家机构,,萧县住房和城乡建设局,1,2020年4月7日,2021年6月30日,2021年12月30日,,
泗县,国网安徽宿州泗县供电公司黑塔供电所,泗县黑塔镇上青大道南侧,0.3069,公用设施用地,划拨,,公共设施管理业,78.2629,国网安徽电力有限公司泗县供电公司,0.600.60,2020年4月7日,2020年6月10日,2021年6月10日,,
萧县,萧县徐山路建设工程,萧县圣泉乡圣泉社区,1.5301,城镇村道路用地,划拨,,国家机构,,萧县住房和城乡建设局,,2020年4月7日,,,,
埇桥区,宿州市地震台搬迁项目,埇桥区顺河乡周寨村卜窝孜小黄山南侧山坡,0.2866,公用设施用地,划拨,,地质勘查业,,宿州市地震局,0.3,2020年4月7日,2020年5月31日,2021年5月30日,,
萧县,萧县小康路西延,萧县龙城镇虎山社区,2.8247,城镇村道路用地,划拨,,国家机构,,萧县住房和城乡建设局,,2020年4月7日,,,,
萧县,萧县黄圣路（K1+216.482-K2+030.261段）建设工程,萧县圣泉乡黄安子社区,1.9223,城镇村道路用地,划拨,,国家机构,,萧县住房和城乡建设局,,2020年4月7日,2021年6月30日,2022年6月30日,,
萧县,萧县教育路东延,萧县龙城镇黄桥社区、房庄社区,0.574,城镇村道路用地,划拨,,国家机构,,萧县住房和城乡建设局,,2020年4月7日,,,,
灵璧县,未来家,虞姬大道东侧、闫河路北侧、唐河路南侧,4.7193,城镇住宅用地,拍卖出让,70,房地产业,20175.0075,灵璧县山楼城市建设开发有限公司,1.002.00,2020年4月3日,2021年4月3日,2023年4月2日,,
萧县,萧县诚益实业发展有限公司,龙城镇东环路苗山园艺场南侧,4.8179,仓储用地,拍卖出让,50,房地产业,2168.055,萧县诚益实业发展有限公司,1.000.00,2020年4月1日,2020年10月1日,2022年10月1日,,
泗县,泗县老年颐养中心,泗县泗水大道北屏山路西,3.4414,公用设施用地,划拨,,公共设施管理业,,泗县民政局,1.501.50,2020年3月31日,2020年6月10日,2021年6月10日,,
泗县,国网安徽宿州泗县供电公司开发区供电所,蟠龙山路与南三环交叉口东南角,0.3331,公用设施用地,划拨,,公共设施管理业,99.918,国网安徽电力有限公司泗县供电公司,0.600.60,2020年3月27日,2020年6月10日,2021年6月10日,,
泗县,泗城一小分校（衡尤校区）扩建,泗县沱湖路北、广电路西玉兰路南侧,2.846,教育用地,划拨,,教育业,,安徽省泗县第一小学,0.500.50,2020年3月25日,2020年6月10日,2022年6月10日,,
泗县,赵魏新城棚户区改造,泗县开发区赵魏社区,9.837506,城镇住宅用地,划拨,,房地产业,,泗县虹城工业投资有限责任公司,2.402.40,2020年3月25日,2020年6月10日,2022年6月10日,,
泗县,星河湾小区,泗县泗州大道与二环北路交叉口之西南角,6.298588,城镇住宅用地,划拨,,公共设施管理业,,泗县城市投资有限公司,2.202.20,2020年3月25日,2020年6月10日,2020年6月10日,,
泗县,泗县园林绿化管理中心,泗县G104泗徐高速南侧,7.1453,公用设施用地,划拨,,公共设施管理业,,泗县致和新农村建设投资有限责任公司,0.2,2020年3月25日,2020年5月10日,2022年5月10日,,
宿州市本级,金江五路项目,宿州经济技术开发区金江五路,2.642,城镇村道路用地,划拨,,房地产业,,宿州市创新投资发展有限公司,,2020年3月25日,2020年8月24日,2021年8月23日,,
泗县,泗县城北新区道路路网工程,泗县泗城镇境内,19.0372,公用设施用地,划拨,,公共设施管理业,,泗县住房和城乡建设局,,2020年3月25日,,,,
宿州市本级,金泰六路项目,宿州经济技术开发区金泰六路,2.647025,城镇村道路用地,划拨,,房地产业,,宿州市创新投资发展有限公司,,2020年3月25日,2020年8月24日,2021年8月23日,,
宿州市本级,金江六路项目,宿州经济技术开发区金江六路,2.851815,城镇村道路用地,划拨,,房地产业,,宿州市创新投资发展有限公司,,2020年3月25日,2020年8月24日,2021年8月23日,,
宿州市本级,金泰七路项目,宿州经济技术开发区金泰七路,3.832329,城镇村道路用地,划拨,,房地产业,,宿州市创新投资发展有限公司,,2020年3月25日,2020年8月24日,2021年8月23日,,
宿州市本级,金江八路项目,宿州经济技术开发区金江八路,1.033698,城镇村道路用地,划拨,,房地产业,,宿州市创新投资发展有限公司,,2020年3月25日,2020年8月24日,2021年8月23日,,
泗县,泗县体育运动学校,泗县泗城镇夏邱路南福山路东侧,2.89,教育用地,划拨,,教育业,,泗县致和新农村建设投资有限责任公司,0.500.50,2020年3月24日,2020年6月10日,2022年6月10日,,
泗县,泗城中心分校,泗县泗城镇原气象局东,4.021,教育用地,划拨,,教育业,,泗县教育体育局,2.002.00,2020年3月24日,2020年6月10日,2022年6月10日,,
灵璧县,悠然服饰,灵璧县渔沟镇S439,2,工业用地,挂牌出让,50,纺织服装、鞋、帽制造业,168,灵璧县悠然服装有限公司,1.001.00,2020年3月23日,2021年3月23日,2022年3月22日,,
砀山县,砀山县县乡村三级医疗服务能力提升工程项目,砀山县良梨镇十字街北100米路西,0.65,医疗卫生用地,划拨,,卫生,,砀山县惠群城乡建设发展有限公司,1,2020年3月23日,2020年10月23日,2022年10月23日,,
灵璧县,牧业产业化,下楼镇火庙村,6.0911,工业用地,挂牌出让,50,农、林、牧、渔服务业,511.66,安徽桂柳牧业有限公司,1.001.00,2020年3月23日,2021年3月23日,2022年3月22日,,
宿州市本级,安徽东益木业有限公司,埇桥区符离镇,11.8325,工业用地,挂牌出让,50,木材加工及木、竹、藤、棕、草制品业,1863.6188,安徽东益木业有限公司,1,2020年3月20日,2020年9月19日,2022年9月18日,,
宿州市本级,宿州市城市建设投资集团(控股)有限公司,宿州市埇桥区三八街道办事处拂晓大道西、银河二路南,6.933054,城镇住宅用地,拍卖出让,城镇住宅用地70年; 旅馆用地40年;,房地产业,23919.034,宿州市城市建设投资集团(控股)有限公司,2.503.20,2020年3月20日,2021年3月19日,2024年3月18日,,
宿州市本级,绿地集团宿州置业有限公司,宿马现代产业园区子贡路东侧,3.415178,城镇住宅用地,挂牌出让,70,房地产业,4149.4437,绿地集团宿州置业有限公司,1.502.00,2020年3月20日,2021年3月19日,2022年3月18日,,
砀山县,房地产,高铁新区南苑社区,5.05046,城镇住宅用地,挂牌出让,70,房地产业,11363.52,安徽光蓝置业有限公司,1.002.20,2020年3月20日,2021年9月5日,2024年9月4日,,
宿州市本级,绿地集团宿州置业有限公司,宿马现代产业园区闵子路东侧、规划雨山路南侧,5.827594,城镇住宅用地,挂牌出让,70,房地产业,7080.5259,绿地集团宿州置业有限公司,1.502.00,2020年3月20日,2021年3月19日,2023年3月18日,,
宿州市本级,绿地集团宿州置业有限公司,宿马现代产业园区闵子路西侧、规划雨山路南侧,5.4623,城镇住宅用地,挂牌出让,70,房地产业,6636.6945,绿地集团宿州置业有限公司,1.502.00,2020年3月20日,2021年3月19日,2023年3月18日,,
宿州市本级,淮北市韵权石油化工有限公司,宿州市鞋城拂晓大道东侧,0.29844,零售商业用地,拍卖出让,40,零售业,2104.002,淮北市韵权石油化工有限公司,0.201.00,2020年3月20日,2020年8月19日,2021年8月18日,,
砀山县,中超环保设备,开发区惠民社区,2.248456,工业用地,挂牌出让,50,制造业,269.8144,安徽中超环保设备有限公司,1,2020年3月19日,2020年12月5日,2021年12月4日,,
砀山县,兴华电缆,经济开发区惠民社区,0.1595,工业用地,挂牌出让,50,制造业,16.7475,安徽兴华电缆有限公司,1,2020年3月19日,2020年12月5日,2021年12月4日,,
砀山县,微谷电子,经济开发区古城社区,1.04256,工业用地,挂牌出让,50,制造业,320.5893,安徽微谷电子商务产业园管理有限公司,1,2020年3月19日,2020年9月5日,2021年9月4日,,
砀山县,固亚德电力,经济开发区惠民社区,1.961913,工业用地,挂牌出让,50,制造业,235.4296,安徽固亚德电力设备有限公司,1,2020年3月19日,2020年12月5日,2021年12月4日,,
砀山县,倍佳福食品,经济开发区惠民社区,5.462059,工业用地,挂牌出让,50,制造业,655.4472,安徽省砀山倍佳福食品有限公司,1,2020年3月19日,2020年12月5日,2021年12月4日,,
泗县,火车站物流园,泗县屏山镇白庙村,3.89906,仓储用地,挂牌出让,50,仓储业,409.4013,泗县鼎盛交通文化旅游投资有限公司,0.800.00,2020年3月18日,2020年5月1日,2021年4月30日,,
灵璧县,灵璧县冯庙镇卫生院整体搬迁建设项目,冯庙镇后朱村,1.4569,医疗卫生用地,划拨,,卫生,0,灵璧县第三人民医院,1,2020年3月17日,2020年12月31日,2021年12月31日,,
泗县,泗县党风廉政教育中心,赤山路西，潼河路北,3.693,机关团体用地,划拨,,公共设施管理业,,中国共产党泗县纪律检查委员会,0.200.20,2020年3月13日,2020年5月1日,2022年5月1日,,
泗县,泗县石龙湖田园综合体研发中心,安徽省宿州市泗县大路口乡G343与G104交叉口,0.3906,科研用地,协议出让,50,研究与试验发展,76.18,泗县虹城航天科技农业发展有限公司,1.001.00,2020年3月13日,2020年5月1日,2022年5月1日,,
宿州市本级,宿州市老二中广场,宿州市浍水路北侧、苏宁广场南侧,3.291006,公园与绿地,划拨,,卫生、社会保障和社会福利业,,宿州市重点工程建设管理局,0.1,2020年3月12日,2020年8月11日,2021年8月10日,,
泗县,泗县人民法院审判法庭扩建工程,泗县运河大道南侧,0.41979,机关团体用地,划拨,,国家机构,0,泗县人民法院,0.980.98,2020年3月11日,2020年2月10日,2021年2月10日,,
泗县,泗县城市综合管理中心,泗县朝阳路以西，县政府院内东北角,1.77701,公用设施用地,划拨,,公共设施管理业,,泗县城市建设投资有限公司,0.800.80,2020年3月11日,2020年4月20日,2021年4月20日,,
泗县,时代广场棚户区改造工程,泗县赤山路西，潼河路北侧,2.675,城镇住宅用地,划拨,,房地产业,,泗县城市建设投资有限公司,2.202.20,2020年3月11日,2020年5月1日,2022年5月1日,,
